crop_name	adm_id	year	fpar
maize	IN-12-0234	2018	40.42375
maize	IN-12-0234	2019	43.21619444
maize	IN-12-0234	2020	44.56927778
maize	IN-12-0234	2021	44.96422222
maize	IN-12-0234	2022	44.71522222
maize	IN-12-0234	2023	44.79033333
maize	IN-08-0713	2001	30.94988889
maize	IN-08-0713	2002	32.38197222
maize	IN-08-0713	2003	32.85411111
maize	IN-08-0713	2004	33.12030556
maize	IN-08-0713	2005	31.73305556
maize	IN-08-0713	2006	33.655
maize	IN-08-0713	2007	32.82030556
maize	IN-08-0713	2008	32.91508333
maize	IN-08-0713	2009	32.213
maize	IN-08-0713	2010	32.54708333
maize	IN-08-0713	2011	33.67905556
maize	IN-08-0713	2012	35.18833333
maize	IN-08-0713	2013	37.86641667
maize	IN-08-0713	2014	37.53636111
maize	IN-08-0713	2015	35.78625
maize	IN-08-0713	2016	35.83025
maize	IN-08-0713	2017	36.53316667
maize	IN-08-0713	2018	36.26241667
maize	IN-08-0713	2019	40.39044444
maize	IN-08-0713	2020	44.54013889
maize	IN-08-0713	2021	41.15047222
maize	IN-08-0713	2022	42.28625
maize	IN-08-0713	2023	41.061
maize	IN-14-0006	2001	32.68869444
maize	IN-14-0006	2002	34.43569444
maize	IN-14-0006	2003	34.35777778
maize	IN-14-0006	2004	36.03691667
maize	IN-14-0006	2005	34.99561111
maize	IN-14-0006	2006	35.26527778
maize	IN-14-0006	2007	36.47886111
maize	IN-14-0006	2008	35.96477778
maize	IN-14-0006	2009	35.69533333
maize	IN-14-0006	2010	37.75538889
maize	IN-14-0006	2011	37.54169444
maize	IN-14-0006	2012	37.49477778
maize	IN-14-0006	2013	40.63780556
maize	IN-14-0006	2014	39.88833333
maize	IN-14-0006	2015	39.53861111
maize	IN-14-0006	2016	38.87416667
maize	IN-14-0006	2017	39.90836111
maize	IN-14-0006	2018	39.50333333
maize	IN-14-0006	2019	41.19875
maize	IN-14-0006	2020	45.91661111
maize	IN-14-0006	2021	44.09475
maize	IN-14-0006	2022	44.42630556
maize	IN-14-0006	2023	43.29033333
maize	IN-19-0661	2001	58.67402778
maize	IN-19-0661	2002	59.8075
maize	IN-19-0661	2003	59.55708333
maize	IN-19-0661	2004	58.71066667
maize	IN-19-0661	2005	59.90505556
maize	IN-19-0661	2006	59.91016667
maize	IN-19-0661	2007	58.92669444
maize	IN-19-0661	2008	60.89919444
maize	IN-19-0661	2009	60.91188889
maize	IN-19-0661	2010	62.99277778
maize	IN-19-0661	2011	63.43186111
maize	IN-19-0661	2012	61.82458333
maize	IN-19-0661	2013	60.16602778
maize	IN-19-0661	2014	63.13080556
maize	IN-19-0661	2015	65.33002778
maize	IN-19-0661	2016	63.31436111
maize	IN-19-0661	2017	63.70452778
maize	IN-19-0661	2018	61.49091667
maize	IN-19-0661	2019	60.70286111
maize	IN-19-0661	2020	64.456
maize	IN-19-0661	2021	62.43858333
maize	IN-19-0661	2022	64.95286111
maize	IN-19-0661	2023	64.23966667
maize	IN-12-0226	2001	36.36747222
maize	IN-12-0226	2002	33.80336111
maize	IN-12-0226	2003	35.66975
maize	IN-12-0226	2004	37.39213889
maize	IN-12-0226	2005	35.73180556
maize	IN-12-0226	2006	35.10402778
maize	IN-12-0226	2007	35.86827778
maize	IN-12-0226	2008	35.6365
maize	IN-12-0226	2009	36.62636111
maize	IN-12-0226	2010	37.18711111
maize	IN-12-0226	2011	39.02905556
maize	IN-12-0226	2012	37.75083333
maize	IN-12-0226	2013	41.39197222
maize	IN-12-0226	2014	40.11641667
maize	IN-12-0226	2015	39.332
maize	IN-12-0226	2016	39.22058333
maize	IN-12-0226	2017	39.92522222
maize	IN-12-0226	2018	37.55775
maize	IN-12-0226	2019	42.33880556
maize	IN-12-0226	2020	44.37291667
maize	IN-12-0226	2021	43.25363889
maize	IN-12-0226	2022	43.29544444
maize	IN-12-0226	2023	43.07491667
maize	IN-12-0216	2001	36.76997222
maize	IN-12-0216	2002	37.92916667
maize	IN-12-0216	2003	36.58633333
maize	IN-12-0216	2004	36.3875
maize	IN-12-0216	2005	35.54013889
maize	IN-12-0216	2006	36.90163889
maize	IN-12-0216	2007	39.03566667
maize	IN-12-0216	2008	35.38258333
maize	IN-12-0216	2009	35.76636111
maize	IN-12-0216	2010	36.61861111
maize	IN-12-0216	2011	37.82933333
maize	IN-12-0216	2012	37.75761111
maize	IN-12-0216	2013	38.72194444
maize	IN-12-0216	2014	39.65552778
maize	IN-12-0216	2015	39.14386111
maize	IN-12-0216	2016	37.08041667
maize	IN-12-0216	2017	39.6425
maize	IN-12-0216	2018	37.07255556
maize	IN-12-0216	2019	39.57708333
maize	IN-12-0216	2020	42.77869444
maize	IN-12-0216	2021	41.36436111
maize	IN-12-0216	2022	41.44458333
maize	IN-12-0216	2023	43.22027778
maize	IN-01-0045	2001	48.03083333
maize	IN-01-0045	2002	46.99858333
maize	IN-01-0045	2003	43.67088889
maize	IN-01-0045	2004	51.54402778
maize	IN-01-0045	2005	46.77488889
maize	IN-01-0045	2006	52.04580556
maize	IN-01-0045	2007	50.30116667
maize	IN-01-0045	2008	50.90619444
maize	IN-01-0045	2009	47.26033333
maize	IN-01-0045	2010	51.37216667
maize	IN-01-0045	2011	52.15166667
maize	IN-01-0045	2012	49.05916667
maize	IN-01-0045	2013	51.06127778
maize	IN-01-0045	2014	52.42752778
maize	IN-01-0045	2015	54.02236111
maize	IN-01-0045	2016	51.70819444
maize	IN-01-0045	2017	51.666
maize	IN-01-0045	2018	50.90125
maize	IN-01-0045	2019	51.6545
maize	IN-01-0045	2020	56.09088889
maize	IN-01-0045	2021	55.42141667
maize	IN-01-0045	2022	55.49936111
maize	IN-01-0045	2023	56.68455556
maize	IN-01-0503	2001	39.20886111
maize	IN-01-0503	2002	40.68325
maize	IN-01-0503	2003	37.38102778
maize	IN-01-0503	2004	43.63327778
maize	IN-01-0503	2005	39.22758333
maize	IN-01-0503	2006	43.70125
maize	IN-01-0503	2007	43.01077778
maize	IN-01-0503	2008	42.07127778
maize	IN-01-0503	2009	40.20952778
maize	IN-01-0503	2010	45.48877778
maize	IN-01-0503	2011	46.61541667
maize	IN-01-0503	2012	43.72911111
maize	IN-01-0503	2013	45.81433333
maize	IN-01-0503	2014	46.0195
maize	IN-01-0503	2015	46.89291667
maize	IN-01-0503	2016	45.36311111
maize	IN-01-0503	2017	46.22811111
maize	IN-01-0503	2018	46.7965
maize	IN-01-0503	2019	47.51833333
maize	IN-01-0503	2020	50.99861111
maize	IN-01-0503	2021	49.503
maize	IN-01-0503	2022	51.33263889
maize	IN-01-0503	2023	51.23711111
maize	IN-19-0664	2001	63.79166667
maize	IN-19-0664	2002	66.16666667
maize	IN-19-0664	2003	61.47916667
maize	IN-19-0664	2004	64.32638889
maize	IN-19-0664	2005	64.99305556
maize	IN-19-0664	2006	66.35416667
maize	IN-19-0664	2007	59.9375
maize	IN-19-0664	2008	67.69444444
maize	IN-19-0664	2009	63.90277778
maize	IN-19-0664	2010	64.64583333
maize	IN-19-0664	2011	64.59027778
maize	IN-19-0664	2012	62.92361111
maize	IN-19-0664	2013	60.75
maize	IN-19-0664	2014	66.3125
maize	IN-19-0664	2015	67.29861111
maize	IN-19-0664	2016	63.09027778
maize	IN-19-0664	2017	65.64583333
maize	IN-19-0664	2018	61.23611111
maize	IN-19-0664	2019	63.85416667
maize	IN-19-0664	2020	63.96527778
maize	IN-19-0664	2021	65.14583333
maize	IN-19-0664	2022	66.99305556
maize	IN-19-0664	2023	68.36111111
maize	IN-01-0047	2001	42.73330556
maize	IN-01-0047	2002	41.08625
maize	IN-01-0047	2003	40.16158333
maize	IN-01-0047	2004	43.63280556
maize	IN-01-0047	2005	42.0505
maize	IN-01-0047	2006	45.86675
maize	IN-01-0047	2007	42.91908333
maize	IN-01-0047	2008	44.8515
maize	IN-01-0047	2009	43.73627778
maize	IN-01-0047	2010	45.39458333
maize	IN-01-0047	2011	47.41294444
maize	IN-01-0047	2012	44.73655556
maize	IN-01-0047	2013	47.06672222
maize	IN-01-0047	2014	48.18841667
maize	IN-01-0047	2015	49.08405556
maize	IN-01-0047	2016	48.05002778
maize	IN-01-0047	2017	49.00888889
maize	IN-01-0047	2018	48.64025
maize	IN-01-0047	2019	50.15647222
maize	IN-01-0047	2020	49.23366667
maize	IN-01-0047	2021	50.83547222
maize	IN-01-0047	2022	50.09119444
maize	IN-01-0047	2023	52.62297222
maize	IN-08-0728	2001	33.82430556
maize	IN-08-0728	2002	38.02175
maize	IN-08-0728	2003	37.74719444
maize	IN-08-0728	2004	41.62275
maize	IN-08-0728	2005	38.35922222
maize	IN-08-0728	2006	39.86888889
maize	IN-08-0728	2007	38.53069444
maize	IN-08-0728	2008	37.90913889
maize	IN-08-0728	2009	37.33436111
maize	IN-08-0728	2010	41.64736111
maize	IN-08-0728	2011	41.36752778
maize	IN-08-0728	2012	40.05797222
maize	IN-08-0728	2013	42.54361111
maize	IN-08-0728	2014	42.55372222
maize	IN-08-0728	2015	43.27161111
maize	IN-08-0728	2016	42.14341667
maize	IN-08-0728	2017	42.84791667
maize	IN-08-0728	2018	42.15675
maize	IN-08-0728	2019	46.20725
maize	IN-08-0728	2020	48.38602778
maize	IN-08-0728	2021	44.54613889
maize	IN-08-0728	2022	45.7335
maize	IN-08-0728	2023	43.86466667
maize	IN-12-0210	2001	36.73044444
maize	IN-12-0210	2002	36.4415
maize	IN-12-0210	2003	37.15275
maize	IN-12-0210	2004	37.24372222
maize	IN-12-0210	2005	35.78913889
maize	IN-12-0210	2006	35.659
maize	IN-12-0210	2007	37.15022222
maize	IN-12-0210	2008	35.53505556
maize	IN-12-0210	2009	35.83438889
maize	IN-12-0210	2010	36.59838889
maize	IN-12-0210	2011	38.39883333
maize	IN-12-0210	2012	37.93863889
maize	IN-12-0210	2013	40.57486111
maize	IN-12-0210	2014	39.93813889
maize	IN-12-0210	2015	38.92605556
maize	IN-12-0210	2016	37.11022222
maize	IN-12-0210	2017	39.09372222
maize	IN-12-0210	2018	37.10786111
maize	IN-12-0210	2019	40.78405556
maize	IN-12-0210	2020	43.76175
maize	IN-12-0210	2021	42.88805556
maize	IN-12-0210	2022	42.39213889
maize	IN-12-0210	2023	42.73383333
maize	IN-09-0166	2001	41.01147222
maize	IN-09-0166	2002	40.39852778
maize	IN-09-0166	2003	41.09163889
maize	IN-09-0166	2004	41.42613889
maize	IN-09-0166	2005	43.2825
maize	IN-09-0166	2006	43.46380556
maize	IN-09-0166	2007	45.06483333
maize	IN-09-0166	2008	42.4425
maize	IN-09-0166	2009	41.88027778
maize	IN-09-0166	2010	40.46955556
maize	IN-09-0166	2011	44.48727778
maize	IN-09-0166	2012	43.46719444
maize	IN-09-0166	2013	44.48777778
maize	IN-09-0166	2014	44.94627778
maize	IN-09-0166	2015	45.76363889
maize	IN-09-0166	2016	45.20847222
maize	IN-09-0166	2017	44.80844444
maize	IN-09-0166	2018	43.51744444
maize	IN-09-0166	2019	46.03141667
maize	IN-09-0166	2020	47.14894444
maize	IN-09-0166	2021	44.82783333
maize	IN-09-0166	2022	46.12716667
maize	IN-09-0166	2023	47.42680556
maize	IN-09-0174	2001	39.79613889
maize	IN-09-0174	2002	35.05205556
maize	IN-09-0174	2003	39.88955556
maize	IN-09-0174	2004	38.05469444
maize	IN-09-0174	2005	40.03594444
maize	IN-09-0174	2006	41.13494444
maize	IN-09-0174	2007	42.31461111
maize	IN-09-0174	2008	41.32916667
maize	IN-09-0174	2009	41.63686111
maize	IN-09-0174	2010	42.90572222
maize	IN-09-0174	2011	45.55302778
maize	IN-09-0174	2012	41.75705556
maize	IN-09-0174	2013	44.80705556
maize	IN-09-0174	2014	44.19561111
maize	IN-09-0174	2015	45.63802778
maize	IN-09-0174	2016	46.37933333
maize	IN-09-0174	2017	45.96258333
maize	IN-09-0174	2018	45.88658333
maize	IN-09-0174	2019	49.36663889
maize	IN-09-0174	2020	49.73138889
maize	IN-09-0174	2021	46.74594444
maize	IN-09-0174	2022	47.19711111
maize	IN-09-0174	2023	48.45375
maize	IN-13-0823	2001	44.23455556
maize	IN-13-0823	2002	45.16547222
maize	IN-13-0823	2003	44.74188889
maize	IN-13-0823	2004	44.0355
maize	IN-13-0823	2005	45.72052778
maize	IN-13-0823	2006	46.08044444
maize	IN-13-0823	2007	43.65313889
maize	IN-13-0823	2008	45.62708333
maize	IN-13-0823	2009	47.91505556
maize	IN-13-0823	2010	47.76755556
maize	IN-13-0823	2011	47.44444444
maize	IN-13-0823	2012	48.25938889
maize	IN-13-0823	2013	48.99130556
maize	IN-13-0823	2014	50.34475
maize	IN-13-0823	2015	51.26847222
maize	IN-13-0823	2016	51.69077778
maize	IN-13-0823	2017	52.86072222
maize	IN-13-0823	2018	52.62166667
maize	IN-13-0823	2019	54.15933333
maize	IN-13-0823	2020	54.3655
maize	IN-13-0823	2021	48.44808333
maize	IN-13-0823	2022	53.80397222
maize	IN-13-0823	2023	54.942
maize	IN-09-0173	2001	43.10575
maize	IN-09-0173	2002	40.22758333
maize	IN-09-0173	2003	41.51538889
maize	IN-09-0173	2004	41.02361111
maize	IN-09-0173	2005	43.56233333
maize	IN-09-0173	2006	44.65127778
maize	IN-09-0173	2007	45.74377778
maize	IN-09-0173	2008	43.99633333
maize	IN-09-0173	2009	43.77327778
maize	IN-09-0173	2010	44.15330556
maize	IN-09-0173	2011	47.67191667
maize	IN-09-0173	2012	45.77827778
maize	IN-09-0173	2013	47.55863889
maize	IN-09-0173	2014	46.96694444
maize	IN-09-0173	2015	48.04716667
maize	IN-09-0173	2016	47.45991667
maize	IN-09-0173	2017	46.4925
maize	IN-09-0173	2018	46.56791667
maize	IN-09-0173	2019	49.53722222
maize	IN-09-0173	2020	50.31094444
maize	IN-09-0173	2021	47.16183333
maize	IN-09-0173	2022	49.15255556
maize	IN-09-0173	2023	49.65655556
maize	IN-09-0172	2001	43.33702778
maize	IN-09-0172	2002	40.97766667
maize	IN-09-0172	2003	41.40952778
maize	IN-09-0172	2004	41.77986111
maize	IN-09-0172	2005	43.46758333
maize	IN-09-0172	2006	44.10733333
maize	IN-09-0172	2007	46.16636111
maize	IN-09-0172	2008	44.38458333
maize	IN-09-0172	2009	44.28755556
maize	IN-09-0172	2010	42.93908333
maize	IN-09-0172	2011	46.35836111
maize	IN-09-0172	2012	45.70669444
maize	IN-09-0172	2013	46.99761111
maize	IN-09-0172	2014	46.61730556
maize	IN-09-0172	2015	47.60755556
maize	IN-09-0172	2016	47.12905556
maize	IN-09-0172	2017	45.79327778
maize	IN-09-0172	2018	45.46566667
maize	IN-09-0172	2019	48.55677778
maize	IN-09-0172	2020	49.26033333
maize	IN-09-0172	2021	46.06736111
maize	IN-09-0172	2022	48.55794444
maize	IN-09-0172	2023	48.22505556
maize	IN-13-0810	2001	44.36052778
maize	IN-13-0810	2002	44.71577778
maize	IN-13-0810	2003	44.57008333
maize	IN-13-0810	2004	44.46575
maize	IN-13-0810	2005	46.39563889
maize	IN-13-0810	2006	45.64741667
maize	IN-13-0810	2007	44.37638889
maize	IN-13-0810	2008	46.05502778
maize	IN-13-0810	2009	46.33752778
maize	IN-13-0810	2010	45.79380556
maize	IN-13-0810	2011	44.60938889
maize	IN-13-0810	2012	45.60033333
maize	IN-13-0810	2013	46.44022222
maize	IN-13-0810	2014	48.93055556
maize	IN-13-0810	2015	46.223
maize	IN-13-0810	2016	48.26327778
maize	IN-13-0810	2017	49.45408333
maize	IN-13-0810	2018	48.7265
maize	IN-13-0810	2019	51.24355556
maize	IN-13-0810	2020	51.6355
maize	IN-13-0810	2021	49.03491667
maize	IN-13-0810	2022	49.82916667
maize	IN-13-0810	2023	50.83844444
maize	IN-09-0168	2001	42.51880556
maize	IN-09-0168	2002	41.59255556
maize	IN-09-0168	2003	41.22608333
maize	IN-09-0168	2004	42.35202778
maize	IN-09-0168	2005	43.30955556
maize	IN-09-0168	2006	43.24794444
maize	IN-09-0168	2007	43.82763889
maize	IN-09-0168	2008	43.03022222
maize	IN-09-0168	2009	42.52375
maize	IN-09-0168	2010	42.6945
maize	IN-09-0168	2011	44.98052778
maize	IN-09-0168	2012	43.25913889
maize	IN-09-0168	2013	45.03138889
maize	IN-09-0168	2014	45.11577778
maize	IN-09-0168	2015	46.07755556
maize	IN-09-0168	2016	45.24072222
maize	IN-09-0168	2017	44.99813889
maize	IN-09-0168	2018	44.67613889
maize	IN-09-0168	2019	46.83272222
maize	IN-09-0168	2020	48.22583333
maize	IN-09-0168	2021	45.71925
maize	IN-09-0168	2022	46.961
maize	IN-09-0168	2023	47.64363889
maize	IN-12-0531	2001	42.48802778
maize	IN-12-0531	2002	45.80625
maize	IN-12-0531	2003	43.40430556
maize	IN-12-0531	2004	43.10561111
maize	IN-12-0531	2005	43.43452778
maize	IN-12-0531	2006	44.24044444
maize	IN-12-0531	2007	44.43427778
maize	IN-12-0531	2008	42.75047222
maize	IN-12-0531	2009	44.00286111
maize	IN-12-0531	2010	44.09327778
maize	IN-12-0531	2011	46.87583333
maize	IN-12-0531	2012	45.85530556
maize	IN-12-0531	2013	46.87294444
maize	IN-12-0531	2014	47.45869444
maize	IN-12-0531	2015	47.82427778
maize	IN-12-0531	2016	47.2995
maize	IN-12-0531	2017	47.82816667
maize	IN-12-0531	2018	46.57691667
maize	IN-12-0531	2019	48.70152778
maize	IN-12-0531	2020	49.30616667
maize	IN-12-0531	2021	47.66475
maize	IN-12-0531	2022	49.67511111
maize	IN-12-0531	2023	47.88508333
maize	IN-09-1019	2001	43.49097222
maize	IN-09-1019	2002	41.26258333
maize	IN-09-1019	2003	42.18819444
maize	IN-09-1019	2004	42.19430556
maize	IN-09-1019	2005	44.41866667
maize	IN-09-1019	2006	45.99788889
maize	IN-09-1019	2007	47.83744444
maize	IN-09-1019	2008	46.07113889
maize	IN-09-1019	2009	45.48438889
maize	IN-09-1019	2010	45.76486111
maize	IN-09-1019	2011	48.87677778
maize	IN-09-1019	2012	47.43422222
maize	IN-09-1019	2013	48.56558333
maize	IN-09-1019	2014	48.502
maize	IN-09-1019	2015	49.26330556
maize	IN-09-1019	2016	49.19669444
maize	IN-09-1019	2017	48.144
maize	IN-09-1019	2018	46.83038889
maize	IN-09-1019	2019	50.69522222
maize	IN-09-1019	2020	51.07175
maize	IN-09-1019	2021	47.71969444
maize	IN-09-1019	2022	49.75136111
maize	IN-09-1019	2023	49.84616667
maize	IN-13-0803	2001	40.14447222
maize	IN-13-0803	2002	42.12922222
maize	IN-13-0803	2003	41.72125
maize	IN-13-0803	2004	40.78425
maize	IN-13-0803	2005	42.47325
maize	IN-13-0803	2006	43.11719444
maize	IN-13-0803	2007	43.39327778
maize	IN-13-0803	2008	42.95577778
maize	IN-13-0803	2009	43.50780556
maize	IN-13-0803	2010	44.94875
maize	IN-13-0803	2011	44.57597222
maize	IN-13-0803	2012	43.97472222
maize	IN-13-0803	2013	45.39947222
maize	IN-13-0803	2014	46.52813889
maize	IN-13-0803	2015	44.72888889
maize	IN-13-0803	2016	47.17291667
maize	IN-13-0803	2017	48.99797222
maize	IN-13-0803	2018	48.07263889
maize	IN-13-0803	2019	49.68572222
maize	IN-13-0803	2020	49.48713889
maize	IN-13-0803	2021	47.43527778
maize	IN-13-0803	2022	49.71277778
maize	IN-13-0803	2023	52.34858333
maize	IN-09-1017	2001	41.99261111
maize	IN-09-1017	2002	42.32241667
maize	IN-09-1017	2003	42.9265
maize	IN-09-1017	2004	42.703
maize	IN-09-1017	2005	44.19733333
maize	IN-09-1017	2006	42.35125
maize	IN-09-1017	2007	44.49658333
maize	IN-09-1017	2008	43.48352778
maize	IN-09-1017	2009	43.09744444
maize	IN-09-1017	2010	45.25986111
maize	IN-09-1017	2011	47.52066667
maize	IN-09-1017	2012	45.45058333
maize	IN-09-1017	2013	47.51363889
maize	IN-09-1017	2014	47.10477778
maize	IN-09-1017	2015	47.78097222
maize	IN-09-1017	2016	47.41627778
maize	IN-09-1017	2017	46.87383333
maize	IN-09-1017	2018	45.401
maize	IN-09-1017	2019	47.28325
maize	IN-09-1017	2020	48.6855
maize	IN-09-1017	2021	46.86188889
maize	IN-09-1017	2022	49.30161111
maize	IN-09-1017	2023	50.15833333
maize	IN-13-0802	2001	46.79369444
maize	IN-13-0802	2002	47.33377778
maize	IN-13-0802	2003	48.22633333
maize	IN-13-0802	2004	44.45266667
maize	IN-13-0802	2005	49.00997222
maize	IN-13-0802	2006	48.8
maize	IN-13-0802	2007	49.99502778
maize	IN-13-0802	2008	47.48227778
maize	IN-13-0802	2009	48.17672222
maize	IN-13-0802	2010	50.71083333
maize	IN-13-0802	2011	47.96405556
maize	IN-13-0802	2012	50.22227778
maize	IN-13-0802	2013	50.28455556
maize	IN-13-0802	2014	50.64983333
maize	IN-13-0802	2015	50.50091667
maize	IN-13-0802	2016	54.16527778
maize	IN-13-0802	2017	53.92888889
maize	IN-13-0802	2018	54.21036111
maize	IN-13-0802	2019	55.31827778
maize	IN-13-0802	2020	54.50911111
maize	IN-13-0802	2021	51.45630556
maize	IN-13-0802	2022	55.45586111
maize	IN-13-0802	2023	56.62386111
maize	IN-13-0824	2001	41.04158333
maize	IN-13-0824	2002	42.20172222
maize	IN-13-0824	2003	40.79430556
maize	IN-13-0824	2004	41.02119444
maize	IN-13-0824	2005	43.08980556
maize	IN-13-0824	2006	42.03283333
maize	IN-13-0824	2007	40.63941667
maize	IN-13-0824	2008	41.93616667
maize	IN-13-0824	2009	42.08861111
maize	IN-13-0824	2010	42.77516667
maize	IN-13-0824	2011	43.00225
maize	IN-13-0824	2012	43.69983333
maize	IN-13-0824	2013	44.2425
maize	IN-13-0824	2014	45.05786111
maize	IN-13-0824	2015	45.32480556
maize	IN-13-0824	2016	45.52591667
maize	IN-13-0824	2017	46.39508333
maize	IN-13-0824	2018	47.05822222
maize	IN-13-0824	2019	49.06533333
maize	IN-13-0824	2020	49.91002778
maize	IN-13-0824	2021	46.95711111
maize	IN-13-0824	2022	49.57044444
maize	IN-13-0824	2023	49.60622222
maize	IN-13-0817	2001	36.44722222
maize	IN-13-0817	2002	37.32222222
maize	IN-13-0817	2003	38.71666667
maize	IN-13-0817	2004	40.50833333
maize	IN-13-0817	2005	38.63333333
maize	IN-13-0817	2006	41.27777778
maize	IN-13-0817	2007	39.73888889
maize	IN-13-0817	2008	37.05555556
maize	IN-13-0817	2009	37.15277778
maize	IN-13-0817	2010	36.375
maize	IN-13-0817	2011	40.00277778
maize	IN-13-0817	2012	39.53333333
maize	IN-13-0817	2013	41.3
maize	IN-13-0817	2014	42.52222222
maize	IN-13-0817	2015	42.59444444
maize	IN-13-0817	2016	38.15277778
maize	IN-13-0817	2017	41.39444444
maize	IN-13-0817	2018	41.06111111
maize	IN-13-0817	2019	44.33888889
maize	IN-13-0817	2020	48.47777778
maize	IN-13-0817	2021	46.72777778
maize	IN-13-0817	2022	46.32222222
maize	IN-13-0817	2023	44.85277778
maize	IN-13-0801	2001	44.23611111
maize	IN-13-0801	2002	45.36666667
maize	IN-13-0801	2003	44.16666667
maize	IN-13-0801	2004	43.17777778
maize	IN-13-0801	2005	45.66111111
maize	IN-13-0801	2006	41.99444444
maize	IN-13-0801	2007	41.61944444
maize	IN-13-0801	2008	45.88333333
maize	IN-13-0801	2009	47.31388889
maize	IN-13-0801	2010	45.93611111
maize	IN-13-0801	2011	45.24166667
maize	IN-13-0801	2012	49.06111111
maize	IN-13-0801	2013	48.23611111
maize	IN-13-0801	2014	50.61666667
maize	IN-13-0801	2015	47.73611111
maize	IN-13-0801	2016	53.99722222
maize	IN-13-0801	2017	51.33611111
maize	IN-13-0801	2018	50.91666667
maize	IN-13-0801	2019	51.175
maize	IN-13-0801	2020	55.24166667
maize	IN-13-0801	2021	48.32777778
maize	IN-13-0801	2022	55.3
maize	IN-13-0801	2023	54.73611111
maize	IN-17-2018	2001	59.61402778
maize	IN-17-2018	2002	57.27630556
maize	IN-17-2018	2003	56.56569444
maize	IN-17-2018	2004	54.94008333
maize	IN-17-2018	2005	57.95166667
maize	IN-17-2018	2006	60.05988889
maize	IN-17-2018	2007	58.55986111
maize	IN-17-2018	2008	59.50144444
maize	IN-17-2018	2009	59.98677778
maize	IN-17-2018	2010	59.48677778
maize	IN-17-2018	2011	63.40938889
maize	IN-17-2018	2012	58.37425
maize	IN-17-2018	2013	62.56283333
maize	IN-17-2018	2014	59.03513889
maize	IN-17-2018	2015	60.26316667
maize	IN-17-2018	2016	62.87430556
maize	IN-17-2018	2017	62.7675
maize	IN-17-2018	2018	62.93711111
maize	IN-17-2018	2019	64.19447222
maize	IN-17-2018	2020	63.58772222
maize	IN-17-2018	2021	64.34352778
maize	IN-17-2018	2022	66.79969444
maize	IN-17-2018	2023	67.23694444
maize	IN-17-0615	2001	32.02933333
maize	IN-17-0615	2002	32.57275
maize	IN-17-0615	2003	32.44108333
maize	IN-17-0615	2004	30.36113889
maize	IN-17-0615	2005	34.71375
maize	IN-17-0615	2006	38.21738889
maize	IN-17-0615	2007	35.40427778
maize	IN-17-0615	2008	35.75530556
maize	IN-17-0615	2009	37.07538889
maize	IN-17-0615	2010	34.33566667
maize	IN-17-0615	2011	39.03952778
maize	IN-17-0615	2012	31.73377778
maize	IN-17-0615	2013	38.07538889
maize	IN-17-0615	2014	36.44519444
maize	IN-17-0615	2015	38.9285
maize	IN-17-0615	2016	40.46902778
maize	IN-17-0615	2017	39.05819444
maize	IN-17-0615	2018	40.58794444
maize	IN-17-0615	2019	40.91080556
maize	IN-17-0615	2020	36.65955556
maize	IN-17-0615	2021	40.86258333
maize	IN-17-0615	2022	41.43475
maize	IN-17-0615	2023	42.92980556
maize	IN-17-0622	2001	34.32580556
maize	IN-17-0622	2002	35.35452778
maize	IN-17-0622	2003	35.18102778
maize	IN-17-0622	2004	32.55708333
maize	IN-17-0622	2005	37.66061111
maize	IN-17-0622	2006	39.50741667
maize	IN-17-0622	2007	35.06233333
maize	IN-17-0622	2008	35.90641667
maize	IN-17-0622	2009	38.65308333
maize	IN-17-0622	2010	33.86661111
maize	IN-17-0622	2011	38.78394444
maize	IN-17-0622	2012	34.97522222
maize	IN-17-0622	2013	39.44891667
maize	IN-17-0622	2014	37.48663889
maize	IN-17-0622	2015	39.40075
maize	IN-17-0622	2016	41.43986111
maize	IN-17-0622	2017	41.72113889
maize	IN-17-0622	2018	41.923
maize	IN-17-0622	2019	44.28616667
maize	IN-17-0622	2020	39.80988889
maize	IN-17-0622	2021	43.93263889
maize	IN-17-0622	2022	42.61936111
maize	IN-17-0622	2023	44.45361111
maize	IN-17-1047	2001	41.08411111
maize	IN-17-1047	2002	41.869
maize	IN-17-1047	2003	43.05533333
maize	IN-17-1047	2004	40.78313889
maize	IN-17-1047	2005	44.21211111
maize	IN-17-1047	2006	47.23941667
maize	IN-17-1047	2007	45.67
maize	IN-17-1047	2008	46.78513889
maize	IN-17-1047	2009	46.90472222
maize	IN-17-1047	2010	43.97
maize	IN-17-1047	2011	49.6075
maize	IN-17-1047	2012	42.81727778
maize	IN-17-1047	2013	49.33922222
maize	IN-17-1047	2014	47.82122222
maize	IN-17-1047	2015	49.56363889
maize	IN-17-1047	2016	50.19869444
maize	IN-17-1047	2017	50.78938889
maize	IN-17-1047	2018	52.006
maize	IN-17-1047	2019	51.56597222
maize	IN-17-1047	2020	48.32344444
maize	IN-17-1047	2021	50.18466667
maize	IN-17-1047	2022	51.11941667
maize	IN-17-1047	2023	54.016
maize	IN-17-0601	2001	33.95936111
maize	IN-17-0601	2002	35.34969444
maize	IN-17-0601	2003	33.68502778
maize	IN-17-0601	2004	29.61822222
maize	IN-17-0601	2005	34.89719444
maize	IN-17-0601	2006	38.75091667
maize	IN-17-0601	2007	30.24844444
maize	IN-17-0601	2008	35.13361111
maize	IN-17-0601	2009	37.70419444
