crop_name	adm_id	year	ssm	rsm
maize	IN-14-1056	2017	3.762106849	193.0613342
maize	IN-14-1056	2018	3.952394521	200.8837671
maize	IN-14-1056	2019	4.167243836	211.864074
maize	IN-14-1056	2020	4.443054645	219.9493005
maize	IN-14-1056	2021	3.958827397	199.0631342
maize	IN-14-1056	2022	4.264775342	214.6774575
maize	IN-14-1056	2023	4.187082192	210.3850548
maize	IN-12-0231	2003	4.450287425	220.0363024
maize	IN-12-0231	2004	3.935210383	194.7845027
maize	IN-12-0231	2005	3.794613699	190.8527397
maize	IN-12-0231	2006	3.619115068	180.3947068
maize	IN-12-0231	2007	3.71090411	184.2814603
maize	IN-12-0231	2008	4.040046575	203.1637562
maize	IN-12-0231	2009	3.428884932	177.2812274
maize	IN-12-0231	2010	3.2692	175.6479589
maize	IN-12-0231	2011	3.539964384	183.0028082
maize	IN-12-0231	2012	3.523969945	182.2464262
maize	IN-12-0231	2013	3.822293151	192.2860301
maize	IN-12-0231	2014	3.600134247	181.1709452
maize	IN-12-0231	2015	3.266279452	170.2861836
maize	IN-12-0231	2016	3.178773224	176.7083852
maize	IN-12-0231	2017	3.171493151	169.887589
maize	IN-12-0231	2018	3.277726027	171.9532219
maize	IN-12-0231	2019	3.200808219	178.758337
maize	IN-12-0231	2020	3.740587432	184.652194
maize	IN-12-0231	2021	3.328043836	180.5327836
maize	IN-12-0231	2022	3.559430137	180.6587123
maize	IN-12-0231	2023	3.22730137	170.706663
maize	IN-14-0001	2003	5.882149701	336.5338473
maize	IN-14-0001	2004	5.707117486	305.1792268
maize	IN-14-0001	2005	5.333435616	302.789326
maize	IN-14-0001	2006	5.665794521	303.6251178
maize	IN-14-0001	2007	5.905728767	314.3206027
maize	IN-14-0001	2008	5.854967123	312.4552822
maize	IN-14-0001	2009	5.111654795	297.7141068
maize	IN-14-0001	2010	5.394479452	307.2582329
maize	IN-14-0001	2011	5.641528767	307.9511288
maize	IN-14-0001	2012	5.718346995	316.7824945
maize	IN-14-0001	2013	6.228345205	333.3097836
maize	IN-14-0001	2014	5.906531507	311.1082603
maize	IN-14-0001	2015	5.622454795	298.7706712
maize	IN-14-0001	2016	5.493937158	307.2836667
maize	IN-14-0001	2017	5.285279452	294.9901233
maize	IN-14-0001	2018	5.369747945	299.2708822
maize	IN-14-0001	2019	5.74160274	314.6651288
maize	IN-14-0001	2020	6.422918033	325.0123388
maize	IN-14-0001	2021	5.655657534	303.3917945
maize	IN-14-0001	2022	5.928432877	316.746389
maize	IN-14-0001	2023	5.918326027	314.332389
maize	IN-01-0046	2003	4.498230539	236.1703443
maize	IN-01-0046	2004	4.417584699	225.9231831
maize	IN-01-0046	2005	4.492136986	230.0646877
maize	IN-01-0046	2006	4.646753425	234.4602877
maize	IN-01-0046	2007	4.801265753	240.2765616
maize	IN-01-0046	2008	4.673854795	234.8374795
maize	IN-01-0046	2009	4.135865753	220.158189
maize	IN-01-0046	2010	4.61469589	235.778137
maize	IN-01-0046	2011	4.286383562	224.9425096
maize	IN-01-0046	2012	4.164196721	225.2550246
maize	IN-01-0046	2013	4.48040274	233.1093014
maize	IN-01-0046	2014	4.308906849	225.7777753
maize	IN-01-0046	2015	4.317421918	226.6885096
maize	IN-01-0046	2016	4.282997268	228.4727213
maize	IN-01-0046	2017	4.263084932	225.3084493
maize	IN-01-0046	2018	4.262021918	227.4780027
maize	IN-01-0046	2019	4.398624658	231.2514247
maize	IN-01-0046	2020	4.658830601	237.9792623
maize	IN-01-0046	2021	4.49969589	230.489337
maize	IN-01-0046	2022	4.586068493	236.3129096
maize	IN-01-0046	2023	4.629093151	234.4017041
maize	IN-12-0198	2003	4.523964072	230.0248683
maize	IN-12-0198	2004	4.246278689	210.1953005
maize	IN-12-0198	2005	3.86570137	193.3041014
maize	IN-12-0198	2006	3.506909589	178.0872411
maize	IN-12-0198	2007	3.338980822	171.9751781
maize	IN-12-0198	2008	3.822736986	198.2111096
maize	IN-12-0198	2009	3.274082192	172.2585288
maize	IN-12-0198	2010	3.158345205	176.9391096
maize	IN-12-0198	2011	3.496989041	182.1025726
maize	IN-12-0198	2012	3.312325137	177.7314126
maize	IN-12-0198	2013	3.534536986	181.8350712
maize	IN-12-0198	2014	3.158194521	168.2270411
maize	IN-12-0198	2015	2.771180822	158.2075014
maize	IN-12-0198	2016	2.504715847	159.7242131
maize	IN-12-0198	2017	2.599556164	158.634789
maize	IN-12-0198	2018	2.792273973	159.9143041
maize	IN-12-0198	2019	2.418013699	155.8075233
maize	IN-12-0198	2020	2.248046448	152.6108142
maize	IN-12-0198	2021	2.445457534	159.4796274
maize	IN-12-0198	2022	2.487734247	157.8511945
maize	IN-12-0198	2023	2.555682192	157.7640548
maize	IN-12-0209	2003	4.199332335	209.2025898
maize	IN-12-0209	2004	3.854040984	191.5252104
maize	IN-12-0209	2005	3.719517808	188.7809781
maize	IN-12-0209	2006	3.419408219	175.0575342
maize	IN-12-0209	2007	3.37589863	173.4188082
maize	IN-12-0209	2008	3.849630137	197.5533068
maize	IN-12-0209	2009	3.317572603	174.2498082
maize	IN-12-0209	2010	3.185041096	171.4832493
maize	IN-12-0209	2011	3.436476712	182.2072795
maize	IN-12-0209	2012	3.603128415	185.7874973
maize	IN-12-0209	2013	3.888186301	193.7791452
maize	IN-12-0209	2014	3.558416438	179.6043479
maize	IN-12-0209	2015	3.186293151	166.9527863
maize	IN-12-0209	2016	3.252737705	176.4214836
maize	IN-12-0209	2017	2.987369863	165.9870329
maize	IN-12-0209	2018	3.092821918	168.8481342
maize	IN-12-0209	2019	3.185389041	177.2373123
maize	IN-12-0209	2020	3.614530055	179.7480984
maize	IN-12-0209	2021	3.306536986	174.3741288
maize	IN-12-0209	2022	3.462515068	177.4562411
maize	IN-12-0209	2023	3.372813699	173.3137425
maize	IN-08-0720	2003	4.760359281	228.5432305
maize	IN-08-0720	2004	4.404377049	212.5651284
maize	IN-08-0720	2005	4.332843836	209.9270247
maize	IN-08-0720	2006	4.546791781	220.5289507
maize	IN-08-0720	2007	4.682958904	224.9344521
maize	IN-08-0720	2008	4.563046575	219.0795836
maize	IN-08-0720	2009	4.194142466	206.4962767
maize	IN-08-0720	2010	4.601115068	221.7537479
maize	IN-08-0720	2011	4.309621918	210.6289041
maize	IN-08-0720	2012	4.380330601	215.2448743
maize	IN-08-0720	2013	4.527139726	220.0268685
maize	IN-08-0720	2014	4.547079452	220.505811
maize	IN-08-0720	2015	4.556213699	219.1972164
maize	IN-08-0720	2016	4.338278689	211.3938689
maize	IN-08-0720	2017	4.483860274	217.1124959
maize	IN-08-0720	2018	4.592147945	222.7548301
maize	IN-08-0720	2019	4.590712329	223.1712027
maize	IN-08-0720	2020	4.670762295	223.958877
maize	IN-08-0720	2021	4.445723288	215.7838055
maize	IN-08-0720	2022	4.618460274	225.0777918
maize	IN-08-0720	2023	4.298610959	209.4250082
maize	IN-12-1038	2003	4.626197605	234.3021946
maize	IN-12-1038	2004	4.775822404	234.6997158
maize	IN-12-1038	2005	4.23449589	209.8697671
maize	IN-12-1038	2006	3.672950685	187.0988384
maize	IN-12-1038	2007	3.666068493	185.0287918
maize	IN-12-1038	2008	4.03890411	203.7212986
maize	IN-12-1038	2009	3.486410959	180.1987863
maize	IN-12-1038	2010	3.425758904	188.3971096
maize	IN-12-1038	2011	3.686293151	187.9429397
maize	IN-12-1038	2012	3.401153005	180.9919536
maize	IN-12-1038	2013	3.650024658	186.0626301
maize	IN-12-1038	2014	3.091972603	167.7387205
maize	IN-12-1038	2015	2.963139726	161.9508192
maize	IN-12-1038	2016	2.706786885	164.0149426
maize	IN-12-1038	2017	2.878819178	165.9629863
maize	IN-12-1038	2018	3.018331507	167.2759096
maize	IN-12-1038	2019	2.731115068	164.1606192
maize	IN-12-1038	2020	3.291245902	171.1318962
maize	IN-12-1038	2021	2.888553425	167.9506055
maize	IN-12-1038	2022	2.944328767	171.2987014
maize	IN-12-1038	2023	2.998958904	164.8145644
maize	IN-12-0219	2003	4.516419162	222.9017994
maize	IN-12-0219	2004	4.159726776	204.3023224
maize	IN-12-0219	2005	3.785367123	191.8140712
maize	IN-12-0219	2006	3.773646575	188.2659178
maize	IN-12-0219	2007	4.035761644	197.8713178
maize	IN-12-0219	2008	4.246775342	210.0867425
maize	IN-12-0219	2009	3.575306849	184.4283123
maize	IN-12-0219	2010	3.265024658	177.1892384
maize	IN-12-0219	2011	3.623715068	190.132474
maize	IN-12-0219	2012	3.732379781	192.0763169
maize	IN-12-0219	2013	3.835079452	193.8171041
maize	IN-12-0219	2014	3.71340274	186.3998685
maize	IN-12-0219	2015	3.435380822	177.1959644
maize	IN-12-0219	2016	3.546265027	189.8034672
maize	IN-12-0219	2017	3.452610959	180.9271288
maize	IN-12-0219	2018	3.43689863	179.1260438
maize	IN-12-0219	2019	3.386221918	186.5117507
maize	IN-12-0219	2020	4.212281421	203.4706311
maize	IN-12-0219	2021	4.215531507	206.2340384
maize	IN-12-0219	2022	3.859558904	190.9437123
maize	IN-12-0219	2023	3.437186301	179.6641014
maize	IN-12-0232	2003	4.610862275	226.5902575
maize	IN-12-0232	2004	4.095144809	201.6365574
maize	IN-12-0232	2005	3.997528767	198.9026
maize	IN-12-0232	2006	3.828391781	189.6636329
maize	IN-12-0232	2007	3.944882192	194.3136466
maize	IN-12-0232	2008	4.252621918	211.1887151
maize	IN-12-0232	2009	3.605189041	184.1609699
maize	IN-12-0232	2010	3.520090411	184.1212356
maize	IN-12-0232	2011	3.745326027	190.1399507
maize	IN-12-0232	2012	3.685631148	188.4255847
maize	IN-12-0232	2013	4.069536986	202.5783425
maize	IN-12-0232	2014	3.785893151	188.7540521
maize	IN-12-0232	2015	3.444605479	177.5697068
maize	IN-12-0232	2016	3.394144809	182.3180984
maize	IN-12-0232	2017	3.453172603	179.1659534
maize	IN-12-0232	2018	3.474794521	179.1582959
maize	IN-12-0232	2019	3.3638	182.9827397
maize	IN-12-0232	2020	3.908726776	192.0864508
maize	IN-12-0232	2021	3.588912329	190.1284438
maize	IN-12-0232	2022	3.776191781	188.9142411
maize	IN-12-0232	2023	3.373868493	176.5088822
maize	IN-12-0221	2003	4.857583832	236.4454162
maize	IN-12-0221	2004	4.357991803	212.0045246
maize	IN-12-0221	2005	4.103320548	202.6751342
maize	IN-12-0221	2006	4.068008219	198.2437562
maize	IN-12-0221	2007	4.401134247	213.086811
maize	IN-12-0221	2008	4.645312329	226.481526
maize	IN-12-0221	2009	3.879063014	192.7802329
maize	IN-12-0221	2010	3.734490411	188.7848
maize	IN-12-0221	2011	4.047684932	200.8519178
maize	IN-12-0221	2012	3.948453552	198.6721749
maize	IN-12-0221	2013	4.275347945	209.680326
maize	IN-12-0221	2014	4.007684932	196.3997425
maize	IN-12-0221	2015	3.749849315	185.5954219
maize	IN-12-0221	2016	3.933882514	200.2557978
maize	IN-12-0221	2017	3.79860274	189.5266658
maize	IN-12-0221	2018	3.766879452	187.1173616
maize	IN-12-0221	2019	3.747117808	193.712926
maize	IN-12-0221	2020	4.384472678	210.3831148
maize	IN-12-0221	2021	4.487632877	218.4864329
maize	IN-12-0221	2022	4.17510137	202.4855342
maize	IN-12-0221	2023	3.620013699	183.147526
maize	IN-01-0049	2003	4.388781437	246.5921347
maize	IN-01-0049	2004	4.11045082	234.9686885
maize	IN-01-0049	2005	4.182813699	239.0164329
maize	IN-01-0049	2006	4.772227397	248.8348192
maize	IN-01-0049	2007	4.928043836	254.7522521
maize	IN-01-0049	2008	4.702720548	246.9908849
maize	IN-01-0049	2009	4.121342466	237.4510301
maize	IN-01-0049	2010	4.630093151	249.3572986
maize	IN-01-0049	2011	4.229841096	238.1533863
maize	IN-01-0049	2012	3.844855191	233.7031667
maize	IN-01-0049	2013	4.363054795	244.5799425
maize	IN-01-0049	2014	4.211794521	238.3445562
maize	IN-01-0049	2015	4.116339726	236.4942164
maize	IN-01-0049	2016	4.034642077	236.4998634
maize	IN-01-0049	2017	4.089254795	237.2205342
maize	IN-01-0049	2018	3.886416438	233.2257863
maize	IN-01-0049	2019	3.907109589	238.387326
maize	IN-01-0049	2020	4.716721311	253.365377
maize	IN-01-0049	2021	4.699221918	249.0185781
maize	IN-01-0049	2022	4.8712	256.0325863
maize	IN-01-0049	2023	4.795008219	248.4074274
maize	IN-12-0214	2003	4.022272455	209.1608353
maize	IN-12-0214	2004	3.864838798	199.0268197
maize	IN-12-0214	2005	3.720284932	196.0388904
maize	IN-12-0214	2006	3.397731507	181.999737
maize	IN-12-0214	2007	3.264016438	176.0444932
maize	IN-12-0214	2008	3.810386301	202.241811
maize	IN-12-0214	2009	3.299967123	179.6477918
maize	IN-12-0214	2010	3.255936986	178.5913781
maize	IN-12-0214	2011	3.488041096	190.7732082
maize	IN-12-0214	2012	3.656174863	194.8669016
maize	IN-12-0214	2013	4.084323288	207.602811
maize	IN-12-0214	2014	3.576221918	187.6810932
maize	IN-12-0214	2015	3.219243836	173.4554658
maize	IN-12-0214	2016	3.33929235	185.1069754
maize	IN-12-0214	2017	2.896876712	168.7483068
maize	IN-12-0214	2018	3.047589041	176.0073178
maize	IN-12-0214	2019	3.250942466	182.719811
maize	IN-12-0214	2020	3.545587432	183.834847
maize	IN-12-0214	2021	3.296712329	180.3275041
maize	IN-12-0214	2022	3.467860274	184.2268932
maize	IN-12-0214	2023	3.475512329	182.7750301
maize	IN-12-0229	2003	4.545449102	226.4021796
maize	IN-12-0229	2004	3.876098361	192.7809344
maize	IN-12-0229	2005	3.789536986	190.1096274
maize	IN-12-0229	2006	3.50049589	176.4482411
maize	IN-12-0229	2007	3.4628	175.3892219
maize	IN-12-0229	2008	3.830153425	195.0554548
maize	IN-12-0229	2009	3.353060274	175.2240301
maize	IN-12-0229	2010	3.291558904	177.8125616
maize	IN-12-0229	2011	3.466876712	180.0064411
maize	IN-12-0229	2012	3.423879781	179.7980109
maize	IN-12-0229	2013	3.648756164	185.3499534
maize	IN-12-0229	2014	3.35130411	173.1795945
maize	IN-12-0229	2015	3.073123288	165.0549616
maize	IN-12-0229	2016	2.767882514	165.0718279
maize	IN-12-0229	2017	2.886109589	163.2896082
maize	IN-12-0229	2018	3.039958904	165.8701918
maize	IN-12-0229	2019	2.770756164	162.7510712
maize	IN-12-0229	2020	2.95329235	162.6610519
maize	IN-12-0229	2021	2.740758904	165.5839781
maize	IN-12-0229	2022	3.115443836	169.4162466
maize	IN-12-0229	2023	3.006917808	165.4435973
maize	IN-19-0654	2003	6.568901198	320.4900778
maize	IN-19-0654	2004	6.602688525	324.0519344
maize	IN-19-0654	2005	6.750268493	330.9760137
maize	IN-19-0654	2006	6.815263014	335.0167397
maize	IN-19-0654	2007	6.660041096	328.5720027
maize	IN-19-0654	2008	6.610175342	323.5865068
maize	IN-19-0654	2009	6.530024658	320.0962932
maize	IN-19-0654	2010	6.816961644	337.5887726
maize	IN-19-0654	2011	6.613854795	324.9742959
maize	IN-19-0654	2012	6.229519126	305.7096339
maize	IN-19-0654	2013	6.532778082	321.9787151
maize	IN-19-0654	2014	6.471989041	317.9301014
maize	IN-19-0654	2015	6.742484932	329.7110219
maize	IN-19-0654	2016	6.290680328	308.7335984
maize	IN-19-0654	2017	6.788835616	335.4138301
maize	IN-19-0654	2018	6.759942466	333.3087123
maize	IN-19-0654	2019	6.774575342	336.0968767
maize	IN-19-0654	2020	6.745806011	333.5000437
maize	IN-19-0654	2021	7.11169589	352.6697945
maize	IN-19-0654	2022	6.926312329	341.5633178
maize	IN-19-0654	2023	6.550832877	321.5198959
maize	IN-08-0716	2003	5.853449102	289.4584611
maize	IN-08-0716	2004	5.660486339	276.1285219
maize	IN-08-0716	2005	5.46839726	267.1454411
maize	IN-08-0716	2006	5.714487671	279.6256274
maize	IN-08-0716	2007	5.775030137	281.0709534
maize	IN-08-0716	2008	5.798427397	282.5660959
maize	IN-08-0716	2009	5.451783562	266.5846137
maize	IN-08-0716	2010	5.345309589	260.1459534
maize	IN-08-0716	2011	5.361589041	261.1426082
maize	IN-08-0716	2012	5.282243169	258.9196858
maize	IN-08-0716	2013	5.544361644	271.3440548
maize	IN-08-0716	2014	5.497808219	268.1544959
maize	IN-08-0716	2015	5.370238356	260.5795945
maize	IN-08-0716	2016	5.558797814	272.1923224
maize	IN-08-0716	2017	5.649665753	275.5015452
maize	IN-08-0716	2018	5.998906849	293.229863
maize	IN-08-0716	2019	5.445506849	264.7248274
maize	IN-08-0716	2020	5.747964481	278.2712568
maize	IN-08-0716	2021	5.475446575	266.0243096
maize	IN-08-0716	2022	5.552915068	270.8066493
maize	IN-08-0716	2023	5.26550411	255.8865562
maize	IN-12-0213	2003	4.029829341	210.3037066
maize	IN-12-0213	2004	3.811065574	194.6901311
maize	IN-12-0213	2005	3.632506849	189.8083233
maize	IN-12-0213	2006	3.324282192	177.4933397
maize	IN-12-0213	2007	3.141873973	170.7807534
maize	IN-12-0213	2008	3.675378082	196.2054767
maize	IN-12-0213	2009	3.190117808	174.6540548
maize	IN-12-0213	2010	3.115509589	174.7734055
maize	IN-12-0213	2011	3.34199726	183.4781205
maize	IN-12-0213	2012	3.462071038	186.1008743
maize	IN-12-0213	2013	3.876665753	197.3508575
maize	IN-12-0213	2014	3.385835616	179.693463
maize	IN-12-0213	2015	3.009556164	166.5354
maize	IN-12-0213	2016	2.934166667	173.2157268
maize	IN-12-0213	2017	2.634010959	162.1149534
maize	IN-12-0213	2018	2.890372603	170.4101616
maize	IN-12-0213	2019	2.927956164	173.5134712
maize	IN-12-0213	2020	3.22263388	171.7736858
maize	IN-12-0213	2021	2.700561644	169.5054301
maize	IN-12-0213	2022	3.232523288	174.7851945
maize	IN-12-0213	2023	3.245969863	174.3430137
maize	IN-14-1066	2003	5.513772455	281.1175719
maize	IN-14-1066	2004	5.482259563	272.264306
maize	IN-14-1066	2005	5.10589863	258.1276329
maize	IN-14-1066	2006	5.291035616	264.0843205
maize	IN-14-1066	2007	5.36650411	266.7768932
maize	IN-14-1066	2008	5.203558904	262.3198438
maize	IN-14-1066	2009	4.642619178	242.4833945
maize	IN-14-1066	2010	4.556646575	238.2744247
maize	IN-14-1066	2011	5.115775342	261.9230192
maize	IN-14-1066	2012	5.167538251	264.6013743
maize	IN-14-1066	2013	5.434347945	272.7207616
maize	IN-14-1066	2014	5.284367123	262.8529562
maize	IN-14-1066	2015	5.106386301	254.2433699
maize	IN-14-1066	2016	5.224688525	266.7216639
maize	IN-14-1066	2017	5.07479726	260.3112548
maize	IN-14-1066	2018	5.03710411	253.7669096
maize	IN-14-1066	2019	5.120523288	260.7316904
maize	IN-14-1066	2020	5.740442623	282.6105164
maize	IN-14-1066	2021	5.380016438	267.7533973
maize	IN-14-1066	2022	5.174589041	259.9051479
maize	IN-14-1066	2023	4.963578082	250.4768959
maize	IN-12-0218	2003	4.532314371	227.6088952
maize	IN-12-0218	2004	4.159243169	208.0373333
maize	IN-12-0218	2005	3.830783562	198.6055589
maize	IN-12-0218	2006	3.751764384	192.341063
maize	IN-12-0218	2007	3.904463014	197.6756603
maize	IN-12-0218	2008	4.225016438	216.2314493
maize	IN-12-0218	2009	3.589972603	190.3221014
maize	IN-12-0218	2010	3.322090411	186.2245562
maize	IN-12-0218	2011	3.678082192	198.1792027
maize	IN-12-0218	2012	3.820303279	199.6545683
maize	IN-12-0218	2013	3.972408219	203.1712164
maize	IN-12-0218	2014	3.787736986	193.450211
maize	IN-12-0218	2015	3.440567123	183.0626
maize	IN-12-0218	2016	3.582251366	197.5493115
maize	IN-12-0218	2017	3.409528767	185.647
maize	IN-12-0218	2018	3.451178082	186.1872603
maize	IN-12-0218	2019	3.502865753	196.5465534
maize	IN-12-0218	2020	4.17270765	205.7677077
maize	IN-12-0218	2021	4.060279452	204.9140658
maize	IN-12-0218	2022	3.830986301	195.4047589
maize	IN-12-0218	2023	3.560361644	187.5264027
maize	IN-12-0211	2003	4.019934132	213.7385509
maize	IN-12-0211	2004	3.841527322	200.2899317
maize	IN-12-0211	2005	3.707084932	197.5623205
maize	IN-12-0211	2006	3.447490411	186.0153534
maize	IN-12-0211	2007	3.284890411	179.1988192
maize	IN-12-0211	2008	3.814586301	204.5078795
maize	IN-12-0211	2009	3.338591781	182.2900658
maize	IN-12-0211	2010	3.337350685	182.9240685
maize	IN-12-0211	2011	3.604169863	196.4982548
maize	IN-12-0211	2012	3.774789617	201.4802432
maize	IN-12-0211	2013	4.291027397	218.276874
maize	IN-12-0211	2014	3.661808219	192.8416384
maize	IN-12-0211	2015	3.317893151	178.7892164
maize	IN-12-0211	2016	3.345325137	187.7254481
maize	IN-12-0211	2017	2.900643836	170.2276904
maize	IN-12-0211	2018	3.09379726	181.5910329
maize	IN-12-0211	2019	3.328353425	188.402137
maize	IN-12-0211	2020	3.526674863	184.9873798
maize	IN-12-0211	2021	3.3014	183.920411
maize	IN-12-0211	2022	3.570164384	189.046926
maize	IN-12-0211	2023	3.580290411	187.197326
maize	IN-12-1041	2003	4.557155689	228.1622784
maize	IN-12-1041	2004	4.036046448	198.3997623
maize	IN-12-1041	2005	3.821819178	190.2903918
maize	IN-12-1041	2006	3.51330137	176.4154575
maize	IN-12-1041	2007	3.368347945	171.6524548
maize	IN-12-1041	2008	3.847386301	197.0056548
maize	IN-12-1041	2009	3.352547945	174.3089205
maize	IN-12-1041	2010	3.232983562	175.3733863
maize	IN-12-1041	2011	3.462117808	179.9188685
maize	IN-12-1041	2012	3.430636612	179.6774672
maize	IN-12-1041	2013	3.703739726	186.3432384
maize	IN-12-1041	2014	3.330868493	172.3082356
maize	IN-12-1041	2015	2.959216438	161.2621726
maize	IN-12-1041	2016	2.682934426	163.3701393
maize	IN-12-1041	2017	2.721383562	159.1572493
maize	IN-12-1041	2018	2.961087671	164.4227589
maize	IN-12-1041	2019	2.62679726	159.3914384
maize	IN-12-1041	2020	2.649076503	157.5248525
maize	IN-12-1041	2021	2.619353425	162.3899863
maize	IN-12-1041	2022	2.981134247	165.529663
maize	IN-12-1041	2023	2.935660274	163.0913671
maize	IN-12-0547	2003	4.195817365	210.7102395
maize	IN-12-0547	2004	3.858978142	192.0433934
maize	IN-12-0547	2005	3.671208219	186.2814411
maize	IN-12-0547	2006	3.382591781	173.1329342
maize	IN-12-0547	2007	3.29270411	170.1538658
maize	IN-12-0547	2008	3.744915068	193.7909425
maize	IN-12-0547	2009	3.262821918	172.4319288
maize	IN-12-0547	2010	3.130945205	170.6425616
maize	IN-12-0547	2011	3.367246575	179.1346493
maize	IN-12-0547	2012	3.453204918	180.8707077
maize	IN-12-0547	2013	3.720194521	187.4862219
maize	IN-12-0547	2014	3.407663014	174.6832767
maize	IN-12-0547	2015	3.039227397	162.4949096
maize	IN-12-0547	2016	2.939653005	168.8523224
maize	IN-12-0547	2017	2.75710137	159.8329068
maize	IN-12-0547	2018	2.927849315	164.6586438
maize	IN-12-0547	2019	2.884772603	167.9187452
maize	IN-12-0547	2020	3.267612022	168.5994399
maize	IN-12-0547	2021	2.786835616	164.9792712
maize	IN-12-0547	2022	3.238334247	170.7170027
maize	IN-12-0547	2023	3.137778082	167.2410082
maize	IN-12-0548	2003	4.271688623	215.8401437
maize	IN-12-0548	2004	3.910647541	194.431571
maize	IN-12-0548	2005	3.687756164	187.1319288
maize	IN-12-0548	2006	3.396852055	174.5370493
maize	IN-12-0548	2007	3.271832877	170.2613096
maize	IN-12-0548	2008	3.789849315	196.2216466
maize	IN-12-0548	2009	3.27149589	173.5260274
maize	IN-12-0548	2010	3.160334247	172.5646027
maize	IN-12-0548	2011	3.379106849	179.8507096
maize	IN-12-0548	2012	3.47589071	182.1735383
maize	IN-12-0548	2013	3.792873973	190.1462137
maize	IN-12-0548	2014	3.416936986	175.8294384
maize	IN-12-0548	2015	3.040079452	163.4604877
maize	IN-12-0548	2016	2.935909836	169.0107842
maize	IN-12-0548	2017	2.73109589	159.866211
maize	IN-12-0548	2018	2.935128767	166.2582849
maize	IN-12-0548	2019	2.890084932	168.4436438
maize	IN-12-0548	2020	3.263027322	168.9847596
maize	IN-12-0548	2021	2.782764384	165.9543562
maize	IN-12-0548	2022	3.266684932	171.8558822
maize	IN-12-0548	2023	3.233673973	170.2698712
maize	IN-12-2013	2003	4.547871257	229.2767246
maize	IN-12-2013	2004	4.256068306	210.0448962
maize	IN-12-2013	2005	3.90770137	194.5567808
maize	IN-12-2013	2006	3.56809863	179.8247507
maize	IN-12-2013	2007	3.416512329	173.7187233
maize	IN-12-2013	2008	3.836687671	197.6417151
maize	IN-12-2013	2009	3.348317808	174.5008082
maize	IN-12-2013	2010	3.243054795	179.3896055
maize	IN-12-2013	2011	3.538572603	183.0805425
maize	IN-12-2013	2012	3.316710383	177.1502705
maize	IN-12-2013	2013	3.558035616	182.2158137
maize	IN-12-2013	2014	3.178463014	168.3826986
maize	IN-12-2013	2015	2.821487671	159.7436
maize	IN-12-2013	2016	2.532196721	159.430877
maize	IN-12-2013	2017	2.645893151	159.2957205
maize	IN-12-2013	2018	2.817832877	160.4146082
maize	IN-12-2013	2019	2.437136986	155.7168082
maize	IN-12-2013	2020	2.28976776	153.2995492
maize	IN-12-2013	2021	2.505972603	159.8100137
maize	IN-12-2013	2022	2.542361644	157.7175068
maize	IN-12-2013	2023	2.532205479	157.6171014
maize	IN-12-1042	2003	4.169128743	208.8118383
maize	IN-12-1042	2004	3.768628415	188.6220929
maize	IN-12-1042	2005	3.636345205	187.8268082
maize	IN-12-1042	2006	3.356134247	175.0069699
maize	IN-12-1042	2007	3.375808219	175.1276712
maize	IN-12-1042	2008	3.76570137	195.7398986
maize	IN-12-1042	2009	3.237934247	173.2531562
maize	IN-12-1042	2010	3.061665753	170.3909918
maize	IN-12-1042	2011	3.341153425	181.191126
maize	IN-12-1042	2012	3.594256831	185.9372623
maize	IN-12-1042	2013	3.81230137	191.3432521
maize	IN-12-1042	2014	3.545684932	179.7674986
maize	IN-12-1042	2015	3.18170411	168.4104712
maize	IN-12-1042	2016	3.289374317	179.1031667
maize	IN-12-1042	2017	3.039339726	168.8971315
maize	IN-12-1042	2018	3.091323288	169.7405945
maize	IN-12-1042	2019	3.252386301	180.4453699
maize	IN-12-1042	2020	3.686838798	183.1063689
maize	IN-12-1042	2021	3.501632877	179.6139233
maize	IN-12-1042	2022	3.473821918	178.5995205
maize	IN-12-1042	2023	3.335126027	173.6014575
maize	IN-08-0707	2003	5.863497006	292.6057725
maize	IN-08-0707	2004	5.695306011	279.655
maize	IN-08-0707	2005	5.29510411	260.5660685
maize	IN-08-0707	2006	5.425046575	266.864926
maize	IN-08-0707	2007	5.744589041	281.2042548
maize	IN-08-0707	2008	5.60519726	274.3317205
maize	IN-08-0707	2009	4.996441096	250.0008219
maize	IN-08-0707	2010	4.872482192	243.4231288
maize	IN-08-0707	2011	5.124964384	253.8619178
maize	IN-08-0707	2012	5.114226776	255.6605082
maize	IN-08-0707	2013	5.370624658	265.2512438
maize	IN-08-0707	2014	5.362569863	263.3895096
maize	IN-08-0707	2015	5.261928767	256.121189
maize	IN-08-0707	2016	5.227661202	258.4417732
maize	IN-08-0707	2017	5.367041096	264.0223397
maize	IN-08-0707	2018	5.540164384	269.3779836
maize	IN-08-0707	2019	5.415287671	264.8996301
maize	IN-08-0707	2020	5.701221311	276.0717213
maize	IN-08-0707	2021	5.389827397	264.256011
maize	IN-08-0707	2022	5.366139726	262.3774603
maize	IN-08-0707	2023	5.029756164	248.2494877
maize	IN-12-0230	2003	4.544973054	223.7873263
maize	IN-12-0230	2004	3.933245902	197.2347077
maize	IN-12-0230	2005	4.024021918	200.9571233
maize	IN-12-0230	2006	3.642761644	186.0458466
maize	IN-12-0230	2007	3.803043836	190.7673973
maize	IN-12-0230	2008	4.028120548	200.7819014
maize	IN-12-0230	2009	3.600315068	185.7916986
