crop_name	adm_id	year	tmin	tmax	prec	rad	tavg	et0	vpd	cwb
maize	IN-01-0049	2005	24.04445753	33.36380822	2.616493151	18459224.31	28.09136438	4.992410959	27.34756164	-2.375917808
maize	IN-01-0049	2006	23.87796712	33.33835342	2.9172	18515072.14	28.00922192	4.95829863	27.24282466	-2.04109863
maize	IN-01-0049	2007	23.60555342	33.04602192	3.381430137	18438725.41	27.7282411	4.878687671	26.57547945	-1.497257534
maize	IN-01-0049	2008	23.76919399	33.22248907	2.851043716	18464577.99	27.87196448	4.904169399	27.3243224	-2.053125683
maize	IN-01-0049	2009	24.29225753	34.21718082	2.093520548	19092953.54	28.54109315	5.28450411	30.11964658	-3.190983562
maize	IN-01-0049	2010	24.16525205	32.78603014	4.193449315	17887307.56	27.76219178	4.676564384	24.3268274	-0.483115068
maize	IN-01-0049	2011	23.79387123	33.47343014	1.858947945	19010511.04	27.87291507	5.023460274	27.63324658	-3.164512329
maize	IN-01-0049	2012	24.0329153	33.86106831	2.057423497	19038834.88	28.16609836	5.163166667	29.28752732	-3.105743169
maize	IN-01-0049	2013	23.94698904	33.15593151	3.035145205	18086901.66	27.75891781	4.913476712	26.68955342	-1.878331507
maize	IN-01-0049	2014	24.09180548	33.70180822	2.240624658	18632791.83	28.09895616	5.140734247	28.78631781	-2.900109589
maize	IN-01-0049	2015	24.16666301	33.88438904	2.8342	18707829.71	28.3525589	5.066534247	28.40831507	-2.232334247
maize	IN-01-0049	2016	24.26722951	33.67818033	3.151472678	18500731.55	28.39293989	5.065775956	27.55925956	-1.914303279
maize	IN-01-0049	2017	24.41607123	33.92043014	2.471871233	18703203.09	28.58406849	4.970865753	27.79528767	-2.498994521
maize	IN-01-0049	2018	24.30627123	34.03087397	2.061994521	18638480.25	28.52866849	5.155257534	29.29729041	-3.093263014
maize	IN-01-0049	2019	24.64639726	33.89219178	2.960868493	18090628.1	28.61945205	5.022810959	27.83564384	-2.061942466
maize	IN-01-0049	2020	24.30280328	32.97539071	4.178349727	17697836.27	28.07787158	4.633243169	24.22847814	-0.454893443
maize	IN-01-0049	2021	24.31171507	33.21198356	2.510873973	18189622.93	28.14464384	4.799767123	25.63484932	-2.288893151
maize	IN-01-0049	2022	24.29000274	33.21639452	3.079243836	18299078.88	28.10405479	4.838728767	25.99066301	-1.759484932
maize	IN-01-0049	2023	24.39969863	33.83914795	2.913484932	18592503.98	28.47036986	4.999728767	28.18899726	-2.086243836
maize	IN-12-0214	2001	19.73036712	31.05004658	2.45899726	18447713.95	25.01882192	4.559509589	27.60747945	-2.100512329
maize	IN-12-0214	2002	20.66062192	32.02577808	1.958832877	18906670.13	26.04440274	5.021416438	31.54263836	-3.062583562
maize	IN-12-0214	2003	20.11101096	30.82140548	3.425517808	17945723.76	25.17876164	4.495032877	28.14451781	-1.069515068
maize	IN-12-0214	2004	20.43007923	31.33846448	2.165090164	18840478.2	25.56484973	4.850562842	29.11754645	-2.685472678
maize	IN-12-0214	2005	20.42064658	31.55427397	2.326758904	18725015.75	25.76567123	4.834150685	30.69185753	-2.507391781
maize	IN-12-0214	2006	20.87292603	32.18963836	1.86150411	18693646.07	26.30390137	4.923378082	31.34710685	-3.061873973
maize	IN-12-0214	2007	20.54259726	31.78787123	1.998569863	18637095.33	25.86798904	4.905720548	30.51376164	-2.907150685
maize	IN-12-0214	2008	20.21487158	31.05854645	4.061008197	17800936.66	25.3550765	4.483153005	27.94453552	-0.422144809
maize	IN-12-0214	2009	20.71045205	31.98833151	2.09310411	18948494.24	26.10377534	4.972769863	31.03707945	-2.879665753
maize	IN-12-0214	2010	21.1080411	32.05492329	2.456071233	18624123.04	26.36241918	4.805693151	31.01159726	-2.349621918
maize	IN-12-0214	2011	20.08385753	31.10175342	2.707441096	18350698.79	25.30550959	4.539684932	28.30946849	-1.832243836
maize	IN-12-0214	2012	19.96796721	31.32880874	2.647254098	18629315.19	25.36728962	4.907278689	30.82515574	-2.26002459
maize	IN-12-0214	2013	19.68762466	30.36051507	3.44220274	17804060.9	24.70310411	4.294279452	25.18742192	-0.852076712
maize	IN-12-0214	2014	20.26707671	31.06866027	2.395235616	18553278.66	25.4094	4.675978082	28.68603288	-2.280742466
maize	IN-12-0214	2015	20.97888767	31.88800548	1.988227397	18257789.37	26.19536438	4.730446575	30.02278082	-2.742219178
maize	IN-12-0214	2016	21.11566667	32.24175956	2.788303279	18150389.65	26.38560929	4.668636612	30.07176776	-1.880333333
maize	IN-12-0214	2017	20.91058356	32.27145205	1.899019178	18463295.59	26.30762192	4.772917808	30.94146027	-2.87389863
maize	IN-12-0214	2018	20.72106027	32.20274521	3.072438356	18347490.37	26.13735068	4.799958904	31.16118356	-1.727520548
maize	IN-12-0214	2019	20.6898	31.15669041	3.056821918	17757605.09	25.60144932	4.524027397	28.14436712	-1.467205479
maize	IN-12-0214	2020	20.32823497	31.0150929	2.195666667	18025974.46	25.27594809	4.383756831	26.11527596	-2.188090164
maize	IN-12-0214	2021	20.59339178	31.68539726	2.389484932	18007491.11	25.69671781	4.555939726	28.40453699	-2.166454795
maize	IN-12-0214	2022	20.72871233	31.93133973	2.785852055	18528006.94	25.94725479	4.721041096	30.32441096	-1.935189041
maize	IN-12-0214	2023	20.69754247	31.43652329	2.687884932	18311448.28	25.66630137	4.540558904	27.2544274	-1.852673973
maize	IN-12-0229	2001	18.93320548	30.1165589	2.206032877	18623606.67	24.13122192	4.411841096	24.55661918	-2.205808219
maize	IN-12-0229	2002	19.52806301	30.60208767	2.420923288	18622325.09	24.77154795	4.676616438	26.75218904	-2.255693151
maize	IN-12-0229	2003	19.06340822	29.63636712	3.694093151	17701149.19	24.01776438	4.306583562	24.74704658	-0.612490411
maize	IN-12-0229	2004	19.44536066	29.9997541	2.136754098	18895810.43	24.46752186	4.574860656	24.72893169	-2.438106557
maize	IN-12-0229	2005	19.52445753	30.42839452	2.317726027	18686619.12	24.71217808	4.720320548	27.41533151	-2.402594521
maize	IN-12-0229	2006	19.88413973	30.71338082	1.70539726	18836476.52	25.05476986	4.639742466	26.06415342	-2.934345205
maize	IN-12-0229	2007	19.51608219	30.11452877	2.682786301	18282138.14	24.55066301	4.542616438	25.14662466	-1.859830137
maize	IN-12-0229	2008	19.37722131	29.82779781	3.512071038	17615805.2	24.29921585	4.241571038	24.07730055	-0.7295
maize	IN-12-0229	2009	19.66053699	30.64501918	2.22449589	18984260.28	24.87140548	4.83249589	26.97685753	-2.608
maize	IN-12-0229	2010	19.97016164	30.5346	3.102010959	18198852.59	24.98736164	4.524621918	25.92843836	-1.422610959
maize	IN-12-0229	2011	19.1481863	29.91098356	2.903978082	18204089.01	24.24687671	4.352021918	24.58732055	-1.448043836
maize	IN-12-0229	2012	19.0969235	30.19963115	2.782672131	18568125.06	24.37857923	4.745592896	27.63227049	-1.962920765
maize	IN-12-0229	2013	19.11052329	29.53173151	3.210756164	17823630.13	24.0996274	4.271073973	23.23633973	-1.060317808
maize	IN-12-0229	2014	19.33740274	29.95709041	2.426830137	18522299.15	24.33842192	4.590789041	25.88567945	-2.163958904
maize	IN-12-0229	2015	19.77452603	30.21467397	2.428057534	18261636.1	24.75895342	4.40690137	24.8014411	-1.978843836
maize	IN-12-0229	2016	20.01609016	30.68579235	2.461795082	18164104.48	25.00603825	4.402229508	24.57314208	-1.940434426
maize	IN-12-0229	2017	19.69883836	30.56266849	2.47649863	18352352.05	24.78310137	4.420087671	24.81273699	-1.943589041
maize	IN-12-0229	2018	19.58237808	30.62964932	2.692857534	18315216.94	24.70672603	4.525465753	26.02885753	-1.832608219
maize	IN-12-0229	2019	19.65021918	29.88884658	2.616717808	17800270.86	24.43313425	4.39469863	24.59227945	-1.777980822
maize	IN-12-0229	2020	19.08060383	29.42824044	2.671103825	17996882.91	23.83047268	4.171904372	22.07007377	-1.500800546
maize	IN-12-0229	2021	19.60671507	30.09531507	2.553871233	17759238.01	24.41780548	4.244586301	23.51237808	-1.690715068
maize	IN-12-0229	2022	19.81452877	30.41765479	2.523309589	18339774.96	24.67895068	4.419515068	24.74656438	-1.896205479
maize	IN-12-0229	2023	19.56741918	29.99576986	2.808728767	18032991.55	24.36793151	4.25199726	23.26860274	-1.443268493
maize	IN-19-0654	2001	19.94668219	28.03498356	8.345780822	16696377.02	23.25053151	3.447665753	15.25431507	4.898115068
maize	IN-19-0654	2002	20.09549863	28.68395616	6.936558904	17354471.14	23.62607123	3.606994521	16.96586575	3.329564384
maize	IN-19-0654	2003	20.13350685	28.66888219	7.591175342	16822016.21	23.67349315	3.514142466	16.45518082	4.077032877
maize	IN-19-0654	2004	20.2121694	28.8854918	8.719647541	16720877.82	23.79119126	3.537997268	17.53247541	5.181650273
maize	IN-19-0654	2005	20.33535616	28.71793151	8.758145205	16568147.12	23.8519726	3.472630137	16.33566849	5.285515068
maize	IN-19-0654	2006	20.25396712	28.84199452	9.09049863	16836008.55	23.8140137	3.540517808	17.02724658	5.549980822
maize	IN-19-0654	2007	20.32663288	29.20358356	9.171928767	16711979.13	24.01586575	3.570991781	18.34771781	5.600936986
maize	IN-19-0654	2008	20.16785246	28.48178689	8.744319672	16545461.53	23.64607104	3.444877049	15.82649727	5.299442623
maize	IN-19-0654	2009	20.55530685	28.92194795	10.19339452	16555728.66	24.04204384	3.5006	16.75741918	6.692794521
maize	IN-19-0654	2010	20.75939178	28.81049041	10.11500274	15721233.94	24.07931233	3.361208219	16.01310685	6.753794521
maize	IN-19-0654	2011	20.40803562	28.91013699	8.79349589	16452788.94	23.88797808	3.488287671	17.05303562	5.305208219
maize	IN-19-0654	2012	20.55869945	29.20762842	6.779062842	17001496.65	24.09618852	3.605560109	17.73235792	3.173502732
maize	IN-19-0654	2013	20.64006301	28.9132274	9.226260274	16403972.63	24.03682192	3.4874	16.83531781	5.738860274
maize	IN-19-0654	2014	20.88832055	29.2735863	9.854819178	16348359.03	24.30768219	3.497923288	17.26876712	6.35689589
maize	IN-19-0654	2015	20.88283836	29.20465479	9.035063014	16537070.32	24.2853589	3.505778082	16.67101918	5.529284932
maize	IN-19-0654	2016	21.09113115	29.45891257	6.034262295	17018476.71	24.50000546	3.640199454	17.86522678	2.394062842
maize	IN-19-0654	2017	20.81639726	28.60138904	8.757887671	16249135.59	24.09029589	3.412178082	15.2648137	5.345709589
maize	IN-19-0654	2018	20.69365479	28.69313151	10.4548411	16715748.83	24.03989863	3.49819726	15.95788767	6.956643836
maize	IN-19-0654	2019	21.00318356	29.47218904	8.96520274	16518805.79	24.53878356	3.548912329	17.52739178	5.416290411
maize	IN-19-0654	2020	21.04992623	29.49460383	8.324644809	16490397.46	24.56179508	3.540155738	17.49318306	4.784489071
maize	IN-19-0654	2021	20.79096164	28.6657726	10.12499726	15840170.97	24.0416411	3.37359726	15.68861096	6.7514
maize	IN-19-0654	2022	20.61073699	28.71330137	10.19382466	16247714.88	23.95567945	3.446093151	16.3223726	6.747731507
maize	IN-19-0654	2023	20.7492274	29.18759726	9.169405479	16622664.04	24.32599726	3.520671233	16.84444384	5.648734247
maize	IN-08-0716	2001	22.85007123	30.89882192	5.389079452	16967573.2	26.18984932	4.092663014	18.68035616	1.296416438
maize	IN-08-0716	2002	22.82726849	31.14127945	3.880632877	17798068.6	26.29446575	4.330391781	19.49704384	-0.449758904
maize	IN-08-0716	2003	22.80017808	30.58147945	5.418194521	17231618.69	26.01261096	4.142758904	17.96289315	1.275435616
maize	IN-08-0716	2004	22.72068579	31.1553224	3.492699454	17817968.52	26.25907104	4.328226776	19.93651913	-0.835527322
maize	IN-08-0716	2005	23.13891507	31.18172603	4.651282192	17578068.3	26.44549315	4.32610411	19.47520548	0.325178082
maize	IN-08-0716	2006	22.90886301	31.27316438	5.183131507	17627729.8	26.4257863	4.228213699	19.41727397	0.954917808
maize	IN-08-0716	2007	22.89647945	30.90095068	4.64210411	17480592.31	26.22427397	4.182950685	18.5138411	0.459153425
maize	IN-08-0716	2008	22.76556011	30.80030601	5.20895082	17125629.97	26.07488251	4.039833333	18.14631148	1.169117486
maize	IN-08-0716	2009	23.19029315	31.72997808	5.051221918	17892149.11	26.70859178	4.328180822	20.31840548	0.723041096
maize	IN-08-0716	2010	23.34629863	31.29589041	4.331126027	17717879	26.56340822	4.323326027	18.86584384	0.0078
maize	IN-08-0716	2011	22.53250137	30.82122466	4.416583562	17540696.57	25.93526301	4.107531507	18.50525479	0.309052055
maize	IN-08-0716	2012	22.99803279	31.25155464	4.347284153	17580502.97	26.35786885	4.287275956	19.54497814	0.060008197
maize	IN-08-0716	2013	22.61847945	30.86164932	5.055657534	17228093.15	26.02034521	4.138147945	18.81045479	0.917509589
maize	IN-08-0716	2014	22.87301096	31.20748767	4.287550685	17721298.72	26.33607397	4.221931507	19.56460822	0.065619178
maize	IN-08-0716	2015	23.47336986	30.93346849	4.590073973	17136611.96	26.64367397	4.041049315	17.22712329	0.549024658
maize	IN-08-0716	2016	23.65676776	31.16028962	4.671445355	17151592.88	26.83370492	4.12484153	17.99486339	0.546603825
maize	IN-08-0716	2017	23.3549726	30.80831507	5.099827397	17177299.83	26.49233151	4.055638356	16.99287945	1.044189041
maize	IN-08-0716	2018	22.86583014	30.76053973	4.908369863	17513240.08	26.24116712	4.102115068	17.76599726	0.806254795
maize	IN-08-0716	2019	23.23553973	30.69219452	5.293550685	17270179.12	26.38773151	4.056424658	16.88267945	1.237126027
maize	IN-08-0716	2020	23.18645355	30.52922678	5.280295082	17078811.38	26.32420492	3.958505464	16.4229153	1.321789617
maize	IN-08-0716	2021	23.54712055	30.91124384	4.886717808	17340575.42	26.64106027	4.081043836	17.24388767	0.805673973
maize	IN-08-0716	2022	23.30505479	30.72216986	4.154926027	17847869.87	26.45719178	4.1584	17.05619178	-0.003473973
maize	IN-08-0716	2023	23.70630685	31.4274411	3.963364384	17636054.69	26.97138904	4.150410959	18.36667945	-0.187046575
maize	IN-12-0213	2001	19.51975616	30.97369863	2.166194521	18685780.41	24.86558904	4.6106	27.90593425	-2.444405479
maize	IN-12-0213	2002	20.50041096	31.9414274	1.876358904	18999031.47	25.93398904	5.051564384	31.90271507	-3.175205479
maize	IN-12-0213	2003	19.90603836	30.75371781	3.793260274	17990798.99	25.0693863	4.535509589	28.63511781	-0.742249315
maize	IN-12-0213	2004	20.32868306	31.28671585	1.883090164	18935286.45	25.49724044	4.879297814	29.39823224	-2.99620765
maize	IN-12-0213	2005	20.13763836	31.29818082	2.411150685	18782980.17	25.49993699	4.833671233	30.38826575	-2.422520548
maize	IN-12-0213	2006	20.6317863	31.89104932	1.629432877	18812990.05	26.02146027	4.891912329	30.6530411	-3.262479452
maize	IN-12-0213	2007	20.42444658	31.75410411	1.765268493	18692863.78	25.79428219	4.956780822	30.91167671	-3.191512329
maize	IN-12-0213	2008	19.91166393	30.77431421	3.73347541	17844593.33	25.05173497	4.448915301	27.26613388	-0.715439891
maize	IN-12-0213	2009	20.46307123	31.59792055	2.137145205	18987072.23	25.78789315	4.918342466	30.06085479	-2.78119726
maize	IN-12-0213	2010	20.84419452	31.8081726	2.407975342	18565883.71	26.13021644	4.757671233	30.49830411	-2.34969589
maize	IN-12-0213	2011	19.74838356	30.80953973	2.517027397	18328630.88	25.00230137	4.486205479	27.62396164	-1.969178082
maize	IN-12-0213	2012	19.65765027	31.00854645	2.508377049	18658492.56	25.0479071	4.879262295	30.29210656	-2.370885246
maize	IN-12-0213	2013	19.45778904	30.10294247	3.407131507	17844280.72	24.49078904	4.272052055	24.7288	-0.864920548
maize	IN-12-0213	2014	20.02851781	30.7766	2.101164384	18596668.58	25.16919452	4.655745205	28.17121918	-2.554580822
maize	IN-12-0213	2015	20.77241096	31.64350685	1.909934247	18312105.35	25.99213425	4.716386301	29.76251781	-2.806452055
maize	IN-12-0213	2016	20.85990984	31.95314208	2.368472678	18272177.34	26.09934426	4.624336066	29.09651639	-2.255863388
maize	IN-12-0213	2017	20.54178082	31.88496712	1.821734247	18480844.36	25.90804384	4.70209863	29.75767123	-2.880364384
maize	IN-12-0213	2018	20.42051507	31.92449041	3.080246575	18338491.54	25.80254795	4.748512329	30.41788219	-1.668265753
maize	IN-12-0213	2019	20.35788493	30.80116164	2.868087671	17767369.05	25.25439726	4.475786301	27.36558356	-1.60769863
maize	IN-12-0213	2020	20.13734153	31.02540437	1.812333333	18133608.65	25.20196995	4.464680328	27.15007923	-2.652346995
maize	IN-12-0213	2021	20.37132329	31.46314521	2.430547945	18102344.73	25.49087945	4.576928767	28.32311233	-2.146380822
maize	IN-12-0213	2022	20.49411781	31.67096438	2.435736986	18578303.77	25.67357534	4.708791781	29.78009041	-2.273054795
maize	IN-12-0213	2023	20.42173425	31.15848493	2.841013699	18200971.33	25.38695616	4.507873973	26.98947123	-1.666860274
maize	IN-14-1066	2001	18.23716164	27.52698356	5.159539726	17829860.25	22.4988274	4.049054795	20.96771233	1.110484932
maize	IN-14-1066	2002	18.22942466	27.96592055	3.185449315	18490686.97	22.69991233	4.262205479	22.6559589	-1.076756164
maize	IN-14-1066	2003	18.27848219	27.5255589	4.850268493	17896746.01	22.53393425	4.063515068	21.53250685	0.786753425
maize	IN-14-1066	2004	18.13718579	27.8569153	4.165521858	18660509.93	22.59718033	4.251972678	22.45334426	-0.08645082
maize	IN-14-1066	2005	18.48224658	27.96109315	3.537057534	18484558.23	22.88771781	4.272169863	23.08372329	-0.735112329
maize	IN-14-1066	2006	18.46345479	27.89897534	3.522805479	18086537.69	22.78207671	4.120865753	21.71752877	-0.598060274
maize	IN-14-1066	2007	18.26705205	27.66325479	4.266246575	18071891.23	22.52562192	4.1232	21.44150411	0.143046575
maize	IN-14-1066	2008	18.23593716	27.72621858	4.386877049	17743956.56	22.55975956	4.03007377	21.74458197	0.356803279
maize	IN-14-1066	2009	18.81014795	28.97166849	3.276572603	18782261.29	23.55763288	4.536084932	25.73218356	-1.259512329
maize	IN-14-1066	2010	18.93788767	28.76994795	2.989830137	18450750.52	23.56916712	4.362608219	24.67738082	-1.372778082
maize	IN-14-1066	2011	17.99386849	27.76368219	5.466115068	17862351.04	22.44110959	4.052380822	21.81393699	1.413734247
maize	IN-14-1066	2012	18.37088525	27.98590164	3.909562842	18032012.14	22.8188306	4.239090164	23.44768579	-0.329527322
maize	IN-14-1066	2013	18.25608767	27.76964658	4.619641096	17565807.65	22.52870137	4.03469589	21.35098904	0.584945205
maize	IN-14-1066	2014	18.25513425	27.82210959	3.739235616	17957587.84	22.66979726	4.135473973	21.85271781	-0.396238356
maize	IN-14-1066	2015	18.68541096	28.08477808	3.836263014	17886038.3	23.09090959	4.070526027	21.43905753	-0.234263014
maize	IN-14-1066	2016	18.88844536	28.4921694	4.218721311	17819036.3	23.35014208	4.176680328	22.6393306	0.042040984
maize	IN-14-1066	2017	18.93933425	28.89113973	4.128150685	18101638.1	23.56133425	4.314312329	24.3596137	-0.186161644
maize	IN-14-1066	2018	18.42053973	28.33206575	3.730024658	18166638.74	22.93984658	4.265284932	23.09048493	-0.535260274
maize	IN-14-1066	2019	18.68779452	27.89871507	3.904827397	17451194.37	22.97373699	4.028410959	21.40308219	-0.123583562
maize	IN-14-1066	2020	18.34851366	27.06096995	4.769691257	17216107.94	22.30422678	3.736472678	17.7205	1.033218579
maize	IN-14-1066	2021	18.61034795	28.00500822	4.508742466	17493047.33	22.90158082	3.972394521	20.87066301	0.536347945
maize	IN-14-1066	2022	18.76568767	28.58496712	3.716493151	18099150.13	23.28010959	4.190578082	23.26828767	-0.474084932
maize	IN-14-1066	2023	18.82546301	28.42050959	3.17280274	17876382.11	23.29433151	4.11959726	22.06353425	-0.946794521
maize	IN-12-0218	2001	19.6694	30.37990685	3.092117808	17999526.59	24.80923562	4.294082192	23.84316438	-1.201964384
maize	IN-12-0218	2002	20.21230959	30.79389041	2.416805479	18561037.55	25.31313425	4.567424658	25.13396164	-2.150619178
maize	IN-12-0218	2003	19.74233425	30.06663562	3.901643836	17741689.79	24.69087671	4.230860274	24.01735616	-0.329216438
maize	IN-12-0218	2004	19.99238525	30.71505738	2.704650273	18677829.44	25.16895902	4.566628415	25.48549454	-1.861978142
maize	IN-12-0218	2005	20.44329315	31.2989726	2.258939726	18519915.23	25.66748493	4.714939726	28.26704384	-2.456
maize	IN-12-0218	2006	20.49553151	31.25530685	2.384224658	18426446.3	25.6916411	4.592534247	26.38584384	-2.208309589
maize	IN-12-0218	2007	20.14849589	30.43890137	3.235578082	17962957.48	25.07030411	4.387161644	24.30349589	-1.151583562
maize	IN-12-0218	2008	19.99364481	30.51533333	4.86152459	17569005.6	25.05142077	4.224284153	24.82848907	0.637240437
maize	IN-12-0218	2009	20.31425205	31.48639726	2.423994521	18792197.7	25.72799178	4.872676712	28.3841589	-2.448682192
maize	IN-12-0218	2010	20.75319452	31.61357534	2.858690411	18476217.73	25.99878356	4.712416438	28.29987671	-1.853726027
maize	IN-12-0218	2011	19.83668219	30.52927123	3.089180822	18139708.35	24.95132877	4.356550685	24.95641918	-1.267369863
maize	IN-12-0218	2012	19.99987978	31.13170765	2.589846995	18425303.68	25.3820847	4.777147541	29.00551366	-2.187300546
maize	IN-12-0218	2013	19.89501644	30.36194795	3.08810137	17819403.59	24.91735342	4.354142466	24.17826575	-1.266041096
maize	IN-12-0218	2014	20.00979178	30.60481644	2.224849315	18201738.66	25.07792603	4.548013699	26.1466137	-2.323164384
maize	IN-12-0218	2015	20.47163562	30.86986027	2.272375342	18039129.07	25.47343836	4.381884932	24.9198274	-2.109509589
maize	IN-12-0218	2016	20.68343443	31.28370219	3.449622951	17790148.88	25.68089891	4.425237705	25.60646995	-0.975614754
maize	IN-12-0218	2017	20.77667397	31.46585205	3.090764384	18185184.6	25.82378356	4.523016438	26.23700548	-1.432252055
maize	IN-12-0218	2018	20.37321644	31.20168493	2.750263014	18497869.22	25.47354521	4.63	26.57993425	-1.879736986
maize	IN-12-0218	2019	20.73892603	30.78893151	4.088561644	17831584.3	25.51243288	4.523021918	25.8955863	-0.434460274
maize	IN-12-0218	2020	19.97565847	29.72560929	3.795407104	17239187.41	24.54430328	3.998174863	20.97514208	-0.20276776
maize	IN-12-0218	2021	20.11423014	30.24138356	2.922315068	17417840.4	24.87104384	4.09830137	22.59206301	-1.175986301
maize	IN-12-0218	2022	20.72267671	31.13284658	2.969284932	18227285.41	25.63334795	4.497780822	25.58558904	-1.52849589
maize	IN-12-0218	2023	20.66080548	31.02078356	2.656854795	18197089.74	25.58852877	4.404956164	24.72195068	-1.74810137
maize	IN-12-0211	2001	19.64049589	31.1722411	2.365715068	18673800.7	25.01813699	4.713923288	29.51331507	-2.348208219
maize	IN-12-0211	2002	20.73862466	32.2798137	1.776972603	19117382.98	26.21752055	5.226257534	33.81281644	-3.449284932
maize	IN-12-0211	2003	20.08534795	30.82146027	3.210161644	18088627.39	25.19396438	4.620490411	29.30155616	-1.410328767
maize	IN-12-0211	2004	20.42230055	31.54034426	1.857923497	19006186.51	25.67906011	5.002483607	31.16453825	-3.144560109
maize	IN-12-0211	2005	20.16135616	31.36965479	2.63389863	18830119.62	25.55872877	4.876224658	31.32992603	-2.242326027
maize	IN-12-0211	2006	20.67493151	31.89251233	2.195832877	18748622.25	26.06577808	4.879063014	31.42822192	-2.683230137
maize	IN-12-0211	2007	20.46857808	31.90995342	1.636408219	18886478.55	25.9129863	5.026205479	32.25701644	-3.38979726
maize	IN-12-0211	2008	20.05512295	31.02293716	3.440306011	18089002.44	25.2658388	4.574710383	28.86642896	-1.134404372
maize	IN-12-0211	2009	20.66666849	31.80488219	2.302673973	18995149.31	26.03664384	4.974479452	31.42660274	-2.671805479
maize	IN-12-0211	2010	21.03804932	31.85067123	2.289257534	18658489.9	26.2529726	4.818747945	31.33562192	-2.529490411
maize	IN-12-0211	2011	19.96749041	31.05424384	3.072238356	18418616.36	25.23633973	4.610189041	29.15787945	-1.537950685
maize	IN-12-0211	2012	19.7957377	31.1575765	2.478172131	18553570.18	25.19038251	4.912863388	31.13713934	-2.434691257
maize	IN-12-0211	2013	19.57981644	30.25170411	3.659767123	17757291.62	24.60162466	4.327465753	25.89576986	-0.66769863
maize	IN-12-0211	2014	20.12582466	30.87424384	2.052150685	18683278.29	25.24453699	4.686931507	28.78375342	-2.634780822
maize	IN-12-0211	2015	20.60923014	31.37381096	2.080745205	18387253.56	25.71290959	4.674967123	28.91384384	-2.594221918
maize	IN-12-0211	2016	20.92821585	32.06943716	2.540174863	18251559.1	26.19751366	4.667237705	30.37293443	-2.127062842
maize	IN-12-0211	2017	20.78567397	32.1715589	1.651978082	18580572.71	26.22796438	4.853273973	31.88787671	-3.20129589
maize	IN-12-0211	2018	20.57160822	32.11807123	2.877065753	18338937.42	26.0153589	4.767509589	31.95412055	-1.890443836
maize	IN-12-0211	2019	20.45021096	30.88200274	3.364065753	17833252.13	25.31519726	4.478827397	27.97899178	-1.114761644
maize	IN-12-0211	2020	20.21783607	31.13559016	1.849685792	18264470.11	25.25981694	4.494180328	27.65524317	-2.644494536
maize	IN-12-0211	2021	20.47096438	31.76046575	2.350980822	18146453.61	25.69424932	4.695871233	30.04617808	-2.344890411
maize	IN-12-0211	2022	20.49632603	31.66581644	2.866227397	18628871.7	25.68606301	4.73590137	30.44383288	-1.869673973
maize	IN-12-0211	2023	20.58823562	31.26028219	2.691093151	18318074.77	25.52461096	4.591158904	27.66506301	-1.900065753
maize	IN-12-1041	2001	19.09056712	30.47194521	1.950769863	18791365.95	24.36496712	4.534060274	26.1506	-2.583290411
maize	IN-12-1041	2002	19.80659178	31.07300548	2.195980822	18839935.19	25.1430137	4.838619178	28.90589315	-2.642638356
maize	IN-12-1041	2003	19.25479726	29.94821644	3.736161644	17854467.86	24.26751233	4.38849863	26.11834795	-0.652336986
maize	IN-12-1041	2004	19.6912459	30.39252732	1.958497268	18950712.5	24.75177322	4.696084699	26.24207923	-2.737587432
maize	IN-12-1041	2005	19.6444274	30.71591781	2.322219178	18804821.63	24.90496986	4.778652055	28.62433973	-2.456432877
maize	IN-12-1041	2006	20.12690959	31.18663836	1.574449315	18944713.79	25.41604932	4.795641096	28.16547945	-3.221191781
maize	IN-12-1041	2007	19.71365753	30.52949041	2.282736986	18548920.72	24.82692055	4.692627397	26.78346575	-2.409890411
maize	IN-12-1041	2008	19.43054098	30.03062568	3.385254098	17742785.53	24.4017623	4.308103825	24.89685246	-0.922849727
maize	IN-12-1041	2009	19.87976438	30.87903288	2.223673973	19031829.27	25.08916986	4.862030137	27.91521918	-2.638356164
maize	IN-12-1041	2010	20.19210685	30.94584932	2.73179726	18367384.35	25.31426575	4.623408219	27.59544658	-1.891610959
maize	IN-12-1041	2011	19.22159452	30.10199452	2.633832877	18341927.14	24.37204384	4.390709589	25.37345479	-1.756876712
maize	IN-12-1041	2012	19.19552186	30.38476503	2.642453552	18635599.43	24.50386885	4.800062842	28.59940437	-2.15760929
maize	IN-12-1041	2013	19.17018356	29.77086849	3.371076712	17955489.49	24.21473151	4.319876712	24.21749041	-0.9488
maize	IN-12-1041	2014	19.42635342	30.08209589	2.244252055	18545675.78	24.4606	4.589038356	26.43661644	-2.344786301
maize	IN-12-1041	2015	20.12193973	30.8196274	2.227306849	18362861.37	25.23649863	4.585980822	27.26094247	-2.358673973
maize	IN-12-1041	2016	20.24466393	31.04584973	2.327431694	18343782.96	25.3026612	4.492759563	25.94392896	-2.165327869
maize	IN-12-1041	2017	19.7692274	30.76214521	1.994687671	18444817.14	24.93695616	4.460232877	25.72272603	-2.465545205
maize	IN-12-1041	2018	19.72458356	30.92223014	2.941024658	18347298.82	24.9194274	4.583936986	27.16539726	-1.642912329
maize	IN-12-1041	2019	19.67668493	30.0114274	2.639734247	17894079.78	24.4942137	4.39070411	24.99129315	-1.750969863
