crop_name	adm_id	latitude	longitude	region_area	harvest_year	yield	production	harvest_area	awc	bulk_density	drainage_class	ssm	rsm	ndvi	tmin	tmax	prec	rad	tavg	et0	vpd	cwb	fpar	crop_area	crop_area_percentage
maize	IN-03-0128	20.86978	73.72714	1766	2013	1.267	4750	3750	13.234	1.333	5	5.877715068	326.5241781	0.448058824	20.24179452	29.54594247	5.253156164	17258126.37	24.3872	4.313216438	24.16009863	0.939939726	39.64083333	27.5	1.554
maize	IN-03-0128	20.86978	73.72714	1766	2015	1.321	2590	1960	13.234	1.333	5	5.582586301	297.2984247	0.480128205	20.68948219	30.26064658	2.837208219	18318949.25	25.04392329	4.484964384	24.88206575	-1.647756164	42.91694444	27.5	1.554
maize	IN-03-0128	20.86978	73.72714	1766	2016	1.678	3130	1870	13.234	1.333	5	5.504819672	306.1312787	0.416875	20.59130055	30.39846175	2.710721311	18026040.07	25.0398306	4.470961749	25.56296721	-1.760240437	38.74738889	27.5	1.554
maize	IN-03-0129	22.24	70.1255	5915	2003	1.733	5200	3000	15.259	1.541	4	3.93555988	271.2252246	0.29602381	21.19850685	32.2022137	1.978112329	19690603.86	26.1314274	5.437328767	29.21593699	-3.459216438	24.66913889	105.7	1.786
maize	IN-03-0129	22.24	70.1255	5915	2004	0.897	2600	2900	15.259	1.541	4	3.853980874	262.8628033	0.3265	21.42553005	32.29599454	2.28681694	19217013.4	26.24487158	5.304631148	29.25701366	-3.017814208	29.29441667	105.7	1.786
maize	IN-03-0129	22.24	70.1255	5915	2005	1.625	2600	1600	15.259	1.541	4	3.671734247	265.3722411	0.3435	20.71830137	31.61273425	2.266613699	19473587.96	25.57560822	5.285268493	28.21174795	-3.018654795	28.75908333	105.7	1.786
maize	IN-03-0129	22.24	70.1255	5915	2006	0.308	800	2600	15.259	1.541	4	4.144753425	270.9208904	0.363146341	21.38336164	31.99624932	2.144347945	19164068	26.07736164	5.247783562	27.80674521	-3.103435616	31.22097222	105.7	1.786
maize	IN-03-0129	22.24	70.1255	5915	2007	1.389	2500	1800	15.259	1.541	4	4.740786301	277.447274	0.37365	21.53315068	32.11011781	2.839493151	19262186.42	26.21246575	5.215293151	27.63211233	-2.3758	31.83813889	105.7	1.786
maize	IN-03-0129	22.24	70.1255	5915	2008	1.421	2700	1900	15.259	1.541	4	4.514671233	271.521789	0.380325	20.95434699	31.46462295	2.137379781	19106631.09	25.57386885	5.172379781	26.80203005	-3.035	33.04333333	105.7	1.786
maize	IN-03-0129	22.24	70.1255	5915	2009	0.909	1000	1100	15.259	1.541	4	3.767876712	265.8446712	0.349190476	21.54044384	32.52346301	2.413320548	19772295.67	26.40146027	5.483553425	29.63874247	-3.070232877	31.62208333	105.7	1.786
maize	IN-03-0129	22.24	70.1255	5915	2010	1.635	10300	6300	15.259	1.541	4	4.446276712	282.6887616	0.376604651	21.74856164	32.3060274	2.946427397	18939587.06	26.39023014	5.255263014	28.21564658	-2.308835616	32.78883333	105.7	1.786
maize	IN-03-0129	22.24	70.1255	5915	2017	2.278	260	120	15.259	1.541	4	4.209008219	274.5353863	0.3914	21.69895068	32.42918904	2.104835616	19239099.74	26.47148493	5.382750685	28.78759452	-3.277915068	33.76475	105.7	1.786
maize	IN-03-0130	21.42527	70.28715	6145	2010	1.927	47400	24600	15.757	1.512	4	4.542558904	252.1003836	0.448119048	21.77408767	32.22184384	3.350717808	18795650.47	26.35549315	4.997441096	27.55413973	-1.646723288	35.35091667	335.8	5.465
maize	IN-03-0130	21.42527	70.28715	6145	2014	1.86	800	430	15.757	1.512	4	4.110728767	230.4697178	0.471619048	21.22517808	31.8814	1.928569863	19460973.32	25.88286575	5.055241096	27.05504658	-3.126671233	41.19913889	335.8	5.465
maize	IN-03-0130	21.42527	70.28715	6145	2015	1.5	30	20	15.757	1.512	4	3.939813699	225.7959068	0.443131579	21.86540822	32.63884658	1.359526027	19500207.49	26.57079452	5.233117808	29.08836986	-3.873591781	37.76319444	335.8	5.465
maize	IN-03-0131	22.85192	72.83212	3443	2003	1.722	43900	25500	14.115	1.524	5	3.105832335	188.7232874	0.44105	21.22890411	32.82405205	2.557405479	19345135.7	26.60766301	5.172808219	32.22038904	-2.61540274	36.68644444	393	11.415
maize	IN-03-0131	22.85192	72.83212	3443	2004	1.366	23500	17200	14.115	1.524	5	3.108699454	180.9000355	0.440853659	21.1468306	32.6913224	2.874486339	19183003.36	26.44392896	5.047461749	31.38526776	-2.17297541	36.90180556	393	11.415
maize	IN-03-0131	22.85192	72.83212	3443	2005	1.581	36200	22900	14.115	1.524	5	3.267734247	194.2681918	0.450333333	20.26830685	32.02860548	2.929394521	19327393.44	25.68426027	4.991824658	30.71712329	-2.062430137	38.52180556	393	11.415
maize	IN-03-0131	22.85192	72.83212	3443	2006	0.668	22100	33100	14.115	1.524	5	3.956490411	214.2610575	0.451815789	21.13247671	32.46617534	4.721526027	18806466.56	26.42682192	4.853734247	29.91398082	-0.132208219	36.93372222	393	11.415
maize	IN-03-0131	22.85192	72.83212	3443	2007	1.124	22700	20200	14.115	1.524	5	4.189084932	214.9794575	0.469195122	21.29109589	32.70261918	3.585964384	19050783.76	26.59839726	4.969035616	30.66996986	-1.383071233	39.31094444	393	11.415
maize	IN-03-0131	22.85192	72.83212	3443	2008	1.485	30000	20200	14.115	1.524	5	4.149016438	213.8399863	0.464351351	20.8009235	32.06295628	2.118131148	18833230.7	25.98605464	4.92507377	29.35887705	-2.806942623	39.28094444	393	11.415
maize	IN-03-0131	22.85192	72.83212	3443	2009	0.894	12600	14100	14.115	1.524	5	3.255424658	185.3838767	0.45085	21.72197808	33.4248411	1.592449315	19536154.09	27.1871589	5.270093151	33.4441589	-3.677643836	38.67705556	393	11.415
maize	IN-03-0131	22.85192	72.83212	3443	2010	1.851	44800	24200	14.115	1.524	5	3.28390137	190.4131781	0.463657895	21.98932055	33.16512877	3.100616438	18930396.06	27.18923288	5.069038356	31.97089589	-1.968421918	40.0155	393	11.415
maize	IN-03-0131	22.85192	72.83212	3443	2011	1.727	25900	15000	14.115	1.524	5	3.69889589	201.2460658	0.475228571	21.44410411	32.73090685	2.444172603	18537868.79	26.71370411	4.924843836	30.66514247	-2.480671233	39.58158333	393	11.415
maize	IN-03-0131	22.85192	72.83212	3443	2012	1.81	15200	8400	14.115	1.524	5	3.529404372	188.852071	0.454888889	20.98296175	32.55902732	2.072904372	19065812.78	26.3355929	5.080046448	31.06847268	-3.007142077	38.79797222	393	11.415
maize	IN-03-0131	22.85192	72.83212	3443	2013	1.526	11920	7810	14.115	1.524	5	3.809293151	204.1431425	0.497542857	21.15286027	31.95386301	2.790273973	18342938.58	26.0823726	4.783282192	28.49892603	-1.993008219	41.09658333	393	11.415
maize	IN-03-0131	22.85192	72.83212	3443	2014	1.652	380	230	14.115	1.524	5	3.647356164	193.606937	0.480875	21.59366849	32.79465753	2.356087671	19241532.09	26.77190959	5.074435616	30.91882466	-2.718347945	41.29	393	11.415
maize	IN-03-0131	22.85192	72.83212	3443	2015	1.775	710	400	14.115	1.524	5	3.353808219	184.7457479	0.482342105	22.11232329	33.28179178	1.590369863	19146752.91	27.17937808	5.127342466	32.18968219	-3.536972603	41.13077778	393	11.415
maize	IN-03-0131	22.85192	72.83212	3443	2016	2.279	1620	710	14.115	1.524	5	3.442322404	191.846306	0.482945946	22.00370219	33.27838525	1.933079235	18514624.24	27.08031967	5.024204918	31.85541803	-3.091125683	40.05883333	393	11.415
maize	IN-03-0131	22.85192	72.83212	3443	2017	1.705	490	290	14.115	1.524	5	3.716389041	202.0190192	0.479333333	21.92729863	33.01346575	3.065172603	19013553.53	26.98923288	5.106334247	31.51194247	-2.041161644	41.53483333	393	11.415
maize	IN-03-0132	23.25844	69.45351	40681	2012	1.706	2900	1700	14.689	1.507	6	3.903784153	243.1253224	0.287977273	21.50838525	31.11861202	1.071991803	19998648.5	25.85687978	5.62713388	25.76224863	-4.555142077	29.62111111	194.1	0.477
maize	IN-03-0132	23.25844	69.45351	40681	2013	1.267	5930	4680	14.689	1.507	6	3.908517808	248.5008192	0.311604651	21.55313425	30.91168219	1.5614	19570162.07	25.79529863	5.388230137	24.57080548	-3.826830137	32.42922222	194.1	0.477
maize	IN-03-0132	23.25844	69.45351	40681	2014	1.75	210	120	14.689	1.507	6	3.412372603	240.1587096	0.295844444	21.81917808	31.48520274	0.800652055	20038866.47	26.22249589	5.731917808	26.94996164	-4.931265753	31.00780556	194.1	0.477
maize	IN-03-0132	23.25844	69.45351	40681	2015	2.204	5180	2350	14.689	1.507	6	3.384268493	241.7854685	0.278954545	22.23250959	31.92519726	0.935257534	20189474.84	26.61975342	5.850372603	27.78794795	-4.915115068	29.70744444	194.1	0.477
maize	IN-03-0132	23.25844	69.45351	40681	2016	2.221	3590	1610	14.689	1.507	6	3.490521858	242.2806257	0.305025	22.26804918	31.77443169	0.91418306	19568883.09	26.56869126	5.531404372	25.94326503	-4.617221311	31.21458333	194.1	0.477
maize	IN-03-0132	23.25844	69.45351	40681	2017	1.814	210	120	14.689	1.507	6	4.205624658	267.1503644	0.314833333	22.00156712	31.63738356	1.687843836	19730005.03	26.37292055	5.668252055	26.67821096	-3.980408219	32.60472222	194.1	0.477
maize	IN-03-0133	23.69633	72.47118	4422	2003	1.75	700	400	13.051	1.506	5	3.010092814	181.8461078	0.3692	20.86086849	32.20242466	1.862989041	19332397.1	26.27587123	5.210238356	31.64446027	-3.347249315	33.91041667	388.9	8.796
maize	IN-03-0133	23.69633	72.47118	4422	2004	1	100	100	13.051	1.506	5	3.003098361	168.1861967	0.396435897	20.86017213	32.3387541	1.658295082	19252285.59	26.29859836	5.121986339	31.76553005	-3.463691257	34.93008333	388.9	8.796
maize	IN-03-0133	23.69633	72.47118	4422	2005	1.5	1500	1000	13.051	1.506	5	2.946443836	172.1432521	0.400769231	19.89042192	31.35845753	2.151682192	19433990.99	25.3518274	5.008178082	29.98428493	-2.85649589	35.00433333	388.9	8.796
maize	IN-03-0133	23.69633	72.47118	4422	2006	1	100	100	13.051	1.506	5	3.801515068	202.1944904	0.405076923	20.62703288	31.67814521	4.035216438	18882839.41	25.88865205	4.861860274	28.73325205	-0.826643836	35.47183333	388.9	8.796
maize	IN-03-0133	23.69633	72.47118	4422	2007	1	100	100	13.051	1.506	5	3.883884932	198.285663	0.432125	20.63013425	31.83541644	2.622764384	19188860.14	25.94489041	4.892178082	29.11854521	-2.269413699	37.79208333	388.9	8.796
maize	IN-03-0133	23.69633	72.47118	4422	2008	1.455	1600	1100	13.051	1.506	5	3.812153425	196.630937	0.447105263	20.3576612	31.4475	1.643819672	18927932.04	25.57985519	4.962994536	28.89345082	-3.319174863	39.19044444	388.9	8.796
maize	IN-03-0133	23.69633	72.47118	4422	2009	1	600	600	13.051	1.506	5	3.150183562	175.9230137	0.406075	21.14196712	32.64404384	1.3972	19632427.14	26.63161644	5.253843836	32.3430274	-3.856643836	37.33744444	388.9	8.796
maize	IN-03-0133	23.69633	72.47118	4422	2010	1.905	4000	2100	13.051	1.506	5	2.975613699	175.2958384	0.421948718	21.42818082	32.34846575	3.015076712	18998026.73	26.62496712	5.099052055	30.83248219	-2.083975342	38.19702778	388.9	8.796
maize	IN-03-0133	23.69633	72.47118	4422	2011	1.2	600	500	13.051	1.506	5	3.47750411	188.1180575	0.4475	20.91559452	31.88176438	2.323482192	18657010.55	26.11333973	4.870994521	29.02955342	-2.547512329	39.22022222	388.9	8.796
maize	IN-03-0133	23.69633	72.47118	4422	2012	1.5	600	400	13.051	1.506	5	3.303005464	176.9038279	0.433333333	20.36636612	31.54808743	1.74773224	19126067.83	25.60718579	4.977505464	29.06216393	-3.229773224	39.17672222	388.9	8.796
maize	IN-03-0133	23.69633	72.47118	4422	2013	1.273	560	440	13.051	1.506	5	3.517767123	186.8016384	0.464756757	20.5036274	31.17281644	2.112290411	18527776.05	25.47335616	4.742663014	27.18650411	-2.630372603	40.26308333	388.9	8.796
maize	IN-03-0133	23.69633	72.47118	4422	2014	1.25	450	360	13.051	1.506	5	3.300238356	177.9959644	0.448025	20.96176712	31.99722466	1.735682192	19275364.41	26.14283836	5.031564384	29.77941918	-3.295882192	40.20547222	388.9	8.796
maize	IN-03-0133	23.69633	72.47118	4422	2015	1.333	280	210	13.051	1.506	5	3.244441096	177.187937	0.459324324	21.46441644	32.61190685	2.063630137	19185101.94	26.60217808	5.131890411	31.77218082	-3.068260274	40.58625	388.9	8.796
maize	IN-03-0133	23.69633	72.47118	4422	2016	1.68	420	250	13.051	1.506	5	3.27842623	179.9325383	0.457184211	21.31056284	32.3856776	1.787043716	18599970.23	26.373	4.965054645	30.03382787	-3.178010929	40.59736111	388.9	8.796
maize	IN-03-0133	23.69633	72.47118	4422	2017	1.573	490	310	13.051	1.506	5	3.743449315	203.3621233	0.459828571	21.31644932	32.42479178	4.173936986	18944234.2	26.50083836	5.039693151	30.89417808	-0.865756164	40.4955	388.9	8.796
maize	IN-03-0134	22.844	73.57281	3283	2003	1.349	143700	106500	15.287	1.562	4	3.997281437	261.305512	0.388384615	21.18728767	32.36700822	2.679958904	19027419.08	26.39019178	4.987564384	31.06290411	-2.307605479	35.67061111	293.8	8.95
maize	IN-03-0134	22.844	73.57281	3283	2004	0.67	76900	114800	15.287	1.562	4	3.838117486	253.4107049	0.417230769	21.14237705	32.23793989	3.190978142	18966962.05	26.28490437	4.91065847	30.38531967	-1.719680328	35.75477778	293.8	8.95
maize	IN-03-0134	22.844	73.57281	3283	2005	1.311	153600	117200	15.287	1.562	4	3.881753425	261.3848795	0.435236842	20.45264658	31.80829315	2.909208219	19247376.34	25.73828219	4.946128767	30.64338356	-2.036920548	38.43230556	293.8	8.95
maize	IN-03-0134	22.844	73.57281	3283	2006	0.178	20600	115700	15.287	1.562	4	4.563906849	277.0203452	0.433162162	21.11787945	32.09967945	4.491936986	18622894.91	26.2653589	4.740712329	29.20805479	-0.248775342	37.70958333	293.8	8.95
maize	IN-03-0134	22.844	73.57281	3283	2007	1.304	152800	117200	15.287	1.562	4	5.048821918	278.3608986	0.453205128	21.27609315	32.4598411	4.507021918	18862123.25	26.51133973	4.856487671	30.48063562	-0.349465753	39.19347222	293.8	8.95
maize	IN-03-0134	22.844	73.57281	3283	2008	1.176	133900	113900	15.287	1.562	4	4.902663014	272.6713863	0.447138889	20.91764208	31.82255191	2.285095628	18578970.19	25.95263934	4.834193989	29.14521038	-2.549098361	39.43877778	293.8	8.95
maize	IN-03-0134	22.844	73.57281	3283	2009	0.756	84800	112100	15.287	1.562	4	3.832709589	252.8004685	0.419289474	21.66011781	32.99466301	1.653876712	19283588.77	27.02195068	5.110589041	32.39648219	-3.456712329	37.89244444	293.8	8.95
maize	IN-03-0134	22.844	73.57281	3283	2010	1.403	163500	116500	15.287	1.562	4	3.846841096	257.4270603	0.430315789	21.8878274	32.7774411	2.946526027	18677601.93	27.01484658	4.924671233	30.88460274	-1.978145205	38.48877778	293.8	8.95
maize	IN-03-0134	22.844	73.57281	3283	2011	1.324	192200	145200	15.287	1.562	4	4.290915068	266.8990164	0.4446	21.37523014	32.4306	3.197649315	18330417.63	26.58777808	4.781687671	30.37078904	-1.584038356	38.66452778	293.8	8.95
maize	IN-03-0134	22.844	73.57281	3283	2012	1.624	229700	141400	15.287	1.562	4	4.450412568	260.3796667	0.438771429	21.00050273	32.19542623	3.245997268	18801333.65	26.23082514	4.937595628	30.59297541	-1.691598361	38.79894444	293.8	8.95
maize	IN-03-0134	22.844	73.57281	3283	2013	1.785	253030	141790	15.287	1.562	4	4.601819178	270.5124877	0.483162162	21.2328	31.69021918	3.013476712	17942014.98	26.06499178	4.676789041	28.37410137	-1.663312329	41.39202778	293.8	8.95
maize	IN-03-0134	22.844	73.57281	3283	2014	1.295	81160	62690	15.287	1.562	4	4.538410959	261.5293233	0.478641026	21.62621918	32.56063014	2.480936986	18959178.08	26.75380274	4.962443836	30.76941644	-2.481506849	41.95691667	293.8	8.95
maize	IN-03-0134	22.844	73.57281	3283	2015	0.991	71040	71660	15.287	1.562	4	4.15010411	253.5973479	0.457589744	21.98071781	32.77087945	1.86800274	18886080.02	26.98549863	4.9654	30.95956986	-3.09739726	40.593	293.8	8.95
maize	IN-03-0134	22.844	73.57281	3283	2016	2.063	181590	88040	15.287	1.562	4	4.209863388	263.0855164	0.430235294	21.78271038	32.79434699	2.135016393	18247161.57	26.82689891	4.839229508	30.79546448	-2.704213115	39.60675	293.8	8.95
maize	IN-03-0134	22.844	73.57281	3283	2017	1.738	147760	85010	15.287	1.562	4	4.352153425	262.9304301	0.469184211	21.78704932	32.69342466	3.044646575	18786959.48	26.8604137	4.981254795	31.02212603	-1.936608219	43.17594444	293.8	8.95
maize	IN-03-0135	21.94588	70.49154	7690	2003	1.722	3100	1800	15.823	1.573	4	4.104625749	288.2987934	0.338136364	20.86350685	32.79545205	1.896172603	19518192.11	26.28971507	5.40070411	32.09747671	-3.504531507	27.01527778	290.8	3.782
maize	IN-03-0135	21.94588	70.49154	7690	2004	1	100	100	15.823	1.573	4	4.114114754	282.4415027	0.3747	21.03493716	32.73813115	2.438508197	19076588.63	26.30258197	5.221505464	31.69808197	-2.782997268	31.49961111	290.8	3.782
maize	IN-03-0135	21.94588	70.49154	7690	2005	1.75	700	400	15.823	1.573	4	3.919863014	286.268926	0.379682927	20.2288	32.03083288	2.367684932	19264665.09	25.56596712	5.201884932	30.5447589	-2.8342	30.68266667	290.8	3.782
maize	IN-03-0135	21.94588	70.49154	7690	2006	0.25	200	800	15.823	1.573	4	4.394024658	290.0290877	0.413292683	20.94700822	32.49618082	2.140986301	19022463.9	26.14797808	5.175509589	30.27729041	-3.034523288	33.93830556	290.8	3.782
maize	IN-03-0135	21.94588	70.49154	7690	2007	1.429	1000	700	15.823	1.573	4	4.976750685	295.2772137	0.418829268	21.14746027	32.55132329	2.832671233	19074697.63	26.29569589	5.140027397	30.01415342	-2.307356164	34.22802778	290.8	3.782
maize	IN-03-0135	21.94588	70.49154	7690	2008	1.375	1100	800	15.823	1.573	4	4.817945205	291.1043123	0.4296	20.5509235	31.82810929	2.85026776	18917461.73	25.61098087	5.060882514	28.78279781	-2.210614754	36.79252778	290.8	3.782
maize	IN-03-0135	21.94588	70.49154	7690	2009	1	900	900	15.823	1.573	4	3.957084932	283.2453973	0.398452381	21.21683836	33.12423014	2.030010959	19612728.75	26.59421918	5.437873973	32.59491233	-3.407863014	34.35972222	290.8	3.782
maize	IN-03-0135	21.94588	70.49154	7690	2010	1.617	9700	6000	15.823	1.573	4	4.627342466	297.7902082	0.417204545	21.44827945	32.95149315	2.805934247	18734402.86	26.62408767	5.218224658	31.41054247	-2.412290411	33.25941667	290.8	3.782
maize	IN-03-0135	21.94588	70.49154	7690	2012	1.5	600	400	15.823	1.573	4	4.258759563	282.5398661	0.37	20.8078388	32.7982623	1.047153005	19292368.16	26.18892077	5.40804918	31.84204645	-4.360896175	30.61491667	290.8	3.782
maize	IN-03-0135	21.94588	70.49154	7690	2013	1.515	1560	1030	15.823	1.573	4	4.602008219	292.6948603	0.413473684	20.83674795	31.96279452	2.400468493	18563180.13	25.82691233	5.022175342	28.68143014	-2.621706849	33.42055556	290.8	3.782
maize	IN-03-0135	21.94588	70.49154	7690	2014	1.65	660	400	15.823	1.573	4	4.373778082	284.0712438	0.438954545	21.00900822	32.66051233	1.43650137	19304565.38	26.22819452	5.261076712	30.80486027	-3.824575342	38.29397222	290.8	3.782
maize	IN-03-0135	21.94588	70.49154	7690	2015	1.792	860	480	15.823	1.573	4	4.261479452	282.2861808	0.385512821	21.59708767	33.46827397	1.193717808	19300422.62	26.88252603	5.464493151	33.12674247	-4.270775342	32.23577778	290.8	3.782
maize	IN-03-0135	21.94588	70.49154	7690	2016	1.677	440	260	15.823	1.573	4	4.344114754	287.1047077	0.383763158	21.38063661	32.83071038	1.595188525	18708283.93	26.54053825	5.130669399	30.1562541	-3.535480874	32.02277778	290.8	3.782
maize	IN-03-0135	21.94588	70.49154	7690	2017	2.213	760	340	15.823	1.573	4	4.368046575	288.564926	0.429390244	21.45258904	33.08244658	2.054372603	19103895.8	26.70419452	5.360767123	31.77255068	-3.306394521	36.10586111	290.8	3.782
maize	IN-03-0136	23.79492	72.97997	4245	2003	1.823	266700	146300	12.422	1.518	5	3.315	199.9680599	0.387525	20.71310685	31.82671233	2.421767123	19157499.13	26.01462466	5.065747945	31.03991781	-2.643980822	33.69858333	794.9	18.725
maize	IN-03-0136	23.79492	72.97997	4245	2004	1.127	143500	127300	12.422	1.518	5	3.304857923	189.1692459	0.408179487	20.71992077	31.94585246	1.787480874	19135721.19	26.06352459	5.006396175	31.15605191	-3.218915301	35.58666667	794.9	18.725
maize	IN-03-0136	23.79492	72.97997	4245	2005	1.96	245800	125400	12.422	1.518	5	3.268805479	193.0204164	0.4127	19.82371781	31.03604658	2.166106849	19349760	25.15125479	4.904079452	29.66830685	-2.737972603	35.37186111	794.9	18.725
maize	IN-03-0136	23.79492	72.97997	4245	2006	0.589	68200	115700	12.422	1.518	5	4.07710137	222.0447644	0.421473684	20.46814795	31.3011589	4.640128767	18728355.67	25.61886027	4.740353425	28.15299178	-0.100224658	36.63691667	794.9	18.725
maize	IN-03-0136	23.79492	72.97997	4245	2007	1.448	146400	101100	12.422	1.518	5	4.181564384	216.9074712	0.452425	20.51538904	31.55836712	3.172728767	19056471.26	25.7662	4.8222	29.06775342	-1.649471233	40.0025	794.9	18.725
maize	IN-03-0136	23.79492	72.97997	4245	2008	1.45	130900	90300	12.422	1.518	5	4.121106849	215.6189123	0.467351351	20.32565847	31.14938525	1.736901639	18853661.67	25.41771585	4.869098361	28.5555082	-3.132196721	40.47786111	794.9	18.725
maize	IN-03-0136	23.79492	72.97997	4245	2009	1.027	90700	88300	12.422	1.518	5	3.427830137	195.4383507	0.412731707	21.02479452	32.26847945	1.549572603	19498860.84	26.40411507	5.138117808	31.65588493	-3.588545205	37.16855556	794.9	18.725
maize	IN-03-0136	23.79492	72.97997	4245	2010	1.641	154600	94200	12.422	1.518	5	3.23390411	195.3734521	0.439921053	21.31763014	32.11384658	3.082038356	18847003.04	26.48753151	4.992769863	30.72101096	-1.910731507	39.37008333	794.9	18.725
maize	IN-03-0136	23.79492	72.97997	4245	2011	1.525	132800	87100	12.422	1.518	5	3.740687671	208.1651068	0.463885714	20.85688493	31.65511233	2.317468493	18492574.76	26.0065589	4.792742466	29.13777534	-2.475273973	40.75855556	794.9	18.725
maize	IN-03-0136	23.79492	72.97997	4245	2012	1.46	89500	61300	12.422	1.518	5	3.747412568	201.8892432	0.458432432	20.32769945	31.28635792	1.977412568	18968339.91	25.48166393	4.897636612	28.98101639	-2.920224044	40.88136111	794.9	18.725
maize	IN-03-0136	23.79492	72.97997	4245	2013	1.234	70370	57030	12.422	1.518	5	3.909087671	209.3803726	0.481432432	20.44979726	30.92391233	2.104224658	18293941.06	25.33116986	4.665290411	27.20831781	-2.561065753	41.45775	794.9	18.725
maize	IN-03-0136	23.79492	72.97997	4245	2014	1.745	23300	13350	12.422	1.518	5	3.739939726	202.1363151	0.46635	20.86558082	31.75777534	1.963241096	19139772.47	26.00085205	4.961252055	29.73792055	-2.998010959	42.35761111	794.9	18.725
maize	IN-03-0136	23.79492	72.97997	4245	2015	1.889	30600	16200	12.422	1.518	5	3.644515068	199.3905342	0.478486486	21.24853151	32.14250959	2.221427397	18962861.4	26.30157808	4.964167123	30.71878082	-2.742739726	42.32305556	794.9	18.725
maize	IN-03-0136	23.79492	72.97997	4245	2016	1.66	28230	17010	12.422	1.518	5	3.743562842	208.3245137	0.461894737	21.13285519	32.17593443	2.12363388	18431375.8	26.17884973	4.861956284	30.06782787	-2.738322404	42.10202778	794.9	18.725
maize	IN-03-0136	23.79492	72.97997	4245	2017	2.904	45980	15830	12.422	1.518	5	4.103408219	224.8127945	0.473394737	21.06610685	32.01875068	4.748367123	18802899.54	26.20344384	4.920975342	30.23167397	-0.172608219	41.87541667	794.9	18.725
maize	IN-03-0137	21.44626	73.19665	4335	2003	1.737	3300	1900	14.721	1.553	4	5.063113772	312.5025749	0.427076923	21.78640548	32.15776438	2.962816438	18979445.43	26.50370685	5.017038356	28.68650137	-2.054221918	33.03330556	16.3	0.375
maize	IN-03-0137	21.44626	73.19665	4335	2004	0.95	1900	2000	14.721	1.553	4	5.129674863	305.7369973	0.431404762	21.87676503	32.19368033	3.292442623	18956094.05	26.54214208	5.036704918	29.05946995	-1.744262295	34.51027778	16.3	0.375
maize	IN-03-0137	21.44626	73.19665	4335	2005	1.55	3100	2000	14.721	1.553	4	5.028663014	311.1555014	0.428682927	21.37432055	31.98804384	3.258391781	19234907.84	26.1876274	5.115030137	29.7783726	-1.856638356	34.49491667	16.3	0.375
maize	IN-03-0137	21.44626	73.19665	4335	2006	0.3	600	2000	14.721	1.553	4	5.348613699	312.0475562	0.431897436	21.97130685	32.27844384	3.105479452	18734634.38	26.6644	4.974054795	28.77172055	-1.868575342	34.29336111	16.3	0.375
maize	IN-03-0137	21.44626	73.19665	4335	2007	1.371	4800	3500	14.721	1.553	4	5.631241096	311.7465644	0.455384615	22.12594521	32.37071781	5.02819726	18757782.13	26.80690959	4.960060274	28.69972055	0.068136986	35.84819444	16.3	0.375
maize	IN-03-0137	21.44626	73.19665	4335	2008	1.364	1500	1100	14.721	1.553	4	5.528567123	305.9322685	0.431055556	21.72507923	31.70669399	3.292314208	18539575.5	26.22685246	4.899729508	27.58278689	-1.607415301	34.37569444	16.3	0.375
maize	IN-03-0137	21.44626	73.19665	4335	2009	1	800	800	14.721	1.553	4	4.976427397	296.4676438	0.432175	22.40140548	32.70601096	2.764561644	19196221.7	27.14685479	5.118063014	29.95936986	-2.35350137	35.12761111	16.3	0.375
maize	IN-03-0137	21.44626	73.19665	4335	2010	1.833	3300	1800	14.721	1.553	4	5.165531507	303.0810301	0.44935	22.47685753	32.47333425	3.290991781	18409745.53	27.04829589	4.884180822	28.15393151	-1.593189041	37.10905556	16.3	0.375
maize	IN-03-0137	21.44626	73.19665	4335	2011	1.033	3100	3000	14.721	1.553	4	5.23890137	302.9216712	0.423676471	21.93795342	32.45187123	2.969293151	18542819.9	26.75113425	4.925690411	29.07095616	-1.95639726	35.73133333	16.3	0.375
maize	IN-03-0137	21.44626	73.19665	4335	2012	1.714	2400	1400	14.721	1.553	4	5.00876776	294.5834044	0.419081081	21.6405	32.10259016	2.090827869	19013781.13	26.38846995	5.059407104	29.02897541	-2.968579235	34.65655556	16.3	0.375
maize	IN-03-0137	21.44626	73.19665	4335	2013	1.605	2070	1290	14.721	1.553	4	5.432112329	316.6013068	0.430235294	21.89222466	31.66795342	5.40289589	17818612.59	26.30982192	4.780879452	27.16671507	0.622016438	35.49147222	16.3	0.375
maize	IN-03-0137	21.44626	73.19665	4335	2014	1.376	1170	850	14.721	1.553	4	5.320306849	299.6939397	0.440690476	22.35305205	32.52293151	2.435542466	19041395.25	26.96883562	5.119320548	29.25544658	-2.683778082	36.21836111	16.3	0.375
maize	IN-03-0137	21.44626	73.19665	4335	2015	1.411	1990	1410	14.721	1.553	4	5.019260274	291.5227562	0.445871795	22.49937534	32.35033973	2.314361644	19009395.05	26.95246027	4.981369863	27.55770959	-2.667008219	38.13605556	16.3	0.375
maize	IN-03-0137	21.44626	73.19665	4335	2016	1.532	3300	2160	14.721	1.553	4	4.980005464	300.9657541	0.4394	22.32984973	32.42178142	2.545371585	18514178.72	26.89586339	4.917040984	28.06411202	-2.371669399	36.05969444	16.3	0.375
maize	IN-03-0137	21.44626	73.19665	4335	2017	1.465	2340	1600	14.721	1.553	4	5.380926027	305.7637342	0.458589744	22.38804384	32.40636438	2.758252055	18895779.92	26.94031507	4.985191781	28.1183726	-2.226939726	39.75675	16.3	0.375
