crop_name	adm_id	latitude	longitude	region_area	harvest_year	yield	production	harvest_area	awc	bulk_density	drainage_class	ssm	rsm	ndvi	tmin	tmax	prec	rad	tavg	et0	vpd	cwb	fpar	crop_area	crop_area_percentage
wheat	IN-05-0079	17.32446	76.86651	10958	2015	1.021	9250	9060	14.706	1.557	4	4.336030137	281.8784438	0.3865	22.11899726	32.57480548	1.720531507	19117893.02	27.08412329	5.205109589	30.71367945	-3.484578082	28.80433333	358.1	3.268
wheat	IN-05-0079	17.32446	76.86651	10958	2016	2.009	18540	9230	14.706	1.557	4	4.662286885	297.5966311	0.393975	22.12037432	32.01371585	2.67895082	18440868.33	26.87111749	4.954513661	29.56128689	-2.275562842	29.11386111	358.1	3.268
wheat	IN-05-0079	17.32446	76.86651	10958	2017	2.09	22950	10980	14.706	1.557	4	4.846246575	293.8324466	0.439863636	21.90493151	32.13062192	2.55440274	19137798.76	26.78233973	5.019857534	29.7576411	-2.465454795	33.35625	358.1	3.268
wheat	IN-05-0080	13.10043	75.03473	4855	2008	2.095	880	420	13.52	1.373	5	7.030139726	350.7766521	0.697351351	22.47222951	31.17289071	9.596773224	17284621.59	26.06783333	3.951587432	20.9569071	5.645185792	58.35986111	2.8	0.057
wheat	IN-05-0082	12.72131	75.81476	4100	2008	2.08	24860	11950	12.257	1.335	5	6.73350137	335.4074959	0.665942857	17.74075137	26.44588251	4.44679235	17966381.48	21.41713661	3.796863388	15.28036066	0.649928962	51.43061111	0.1	0.004
wheat	IN-07-0096	19.3863	73.38555	4274	2003	1	100	100	13.305	1.353	5	5.733829341	312.8382635	0.450555556	21.51810137	32.29160548	4.903457534	18035011.97	26.34133699	4.396676712	29.23970959	0.506780822	36.17513889	0.6	0.015
wheat	IN-07-0096	19.3863	73.38555	4274	2004	1	100	100	13.305	1.353	5	5.862210383	303.223459	0.466815789	21.4778306	31.9908224	6.344920765	18012639.22	26.11486885	4.384439891	28.64468579	1.960480874	38.87197222	0.6	0.015
wheat	IN-07-0096	19.3863	73.38555	4274	2005	1	200	200	13.305	1.353	5	5.862558904	310.3009616	0.448837838	21.13040822	31.97150685	7.403145205	18104095.23	25.91745479	4.379084932	29.25809863	3.024060274	37.38852778	0.6	0.015
wheat	IN-07-0096	19.3863	73.38555	4274	2006	1	200	200	13.305	1.353	5	5.937265753	309.8368356	0.472216216	21.71325753	32.0946411	8.117186301	17754644.07	26.34727945	4.310345205	28.20029589	3.806841096	38.89155556	0.6	0.015
wheat	IN-07-0096	19.3863	73.38555	4274	2007	1	200	200	13.305	1.353	5	5.78109863	296.3595836	0.447944444	21.90317808	32.41107945	5.900871233	17934512.81	26.6081589	4.391854795	29.04148767	1.509016438	38.62569444	0.6	0.015
wheat	IN-07-0096	19.3863	73.38555	4274	2008	1	100	100	13.305	1.353	5	5.648863014	292.535937	0.443714286	21.56430601	32.1002377	6.557202186	18098501.92	26.25448907	4.40957377	29.0610929	2.147628415	38.73025	0.6	0.015
wheat	IN-07-0096	19.3863	73.38555	4274	2009	0.8	80	100	13.305	1.353	5	5.741076712	298.4123233	0.441142857	21.9745863	32.59525205	5.776021918	17996487.51	26.79191233	4.404476712	29.63826301	1.371545205	38.88844444	0.6	0.015
wheat	IN-07-0096	19.3863	73.38555	4274	2010	1.5	150	100	13.305	1.353	5	6.180432877	318.5280466	0.477727273	22.16918356	32.18339178	6.320147945	17289549.93	26.63151507	4.202912329	27.24152055	2.117235616	40.74861111	0.6	0.015
wheat	IN-07-0096	19.3863	73.38555	4274	2011	1	100	100	13.305	1.353	5	5.957684932	305.8935096	0.45684375	21.47844932	32.14576438	5.972580822	17666825.05	26.20953151	4.281841096	28.44752055	1.690739726	39.08058333	0.6	0.015
wheat	IN-07-0096	19.3863	73.38555	4274	2016	2	0	0	13.305	1.353	5	5.909076503	309.6492732	0.4546875	21.91949727	32.33543989	6.176538251	17340461.57	26.55735519	4.252185792	28.3909235	1.924352459	37.44438889	0.6	0.015
wheat	IN-07-0096	19.3863	73.38555	4274	2017	2	0	0	13.305	1.353	5	6.138958904	320.4228247	0.492694444	22.02767397	32.4188411	6.566117808	18065449.07	26.65346301	4.358879452	28.18368493	2.207238356	41.00480556	0.6	0.015
wheat	IN-07-0097	18.50897	73.24001	6981	2015	1	10	10	13.174	1.346	5	5.95759726	303.2790466	0.484138889	22.47703288	32.82810959	4.760136986	18380990.17	26.99103014	4.378978082	27.19539178	0.381158904	41.49694444	0.3	0.005
wheat	IN-07-0099	20.28102	74.08992	15507	2003	1.163	41300	35500	14.014	1.51	4	4.690236527	287.800988	0.378119048	19.07238082	30.15506575	2.027194521	19191178.41	24.32207945	4.923764384	27.2116411	-2.896569863	30.56080556	745.9	4.81
wheat	IN-07-0099	20.28102	74.08992	15507	2004	1.462	81300	55600	14.014	1.51	4	4.847885246	289.8127568	0.388790698	19.0309918	29.98645355	2.501131148	19200410.73	24.11843716	4.892030055	26.87578962	-2.390898907	31.89616667	745.9	4.81
wheat	IN-07-0099	20.28102	74.08992	15507	2005	1.652	116600	70600	14.014	1.51	4	4.725452055	289.4737753	0.402121951	18.64719726	29.79701918	2.327865753	19223158.73	23.8772137	4.863063014	27.17313425	-2.53519726	33.12913889	745.9	4.81
wheat	IN-07-0099	20.28102	74.08992	15507	2006	1.637	137700	84100	14.014	1.51	4	5.021726027	294.7789425	0.427725	19.20334247	29.98176438	3.31069863	18861250.93	24.29773151	4.759435616	26.14667397	-1.448736986	34.18391667	745.9	4.81
wheat	IN-07-0099	20.28102	74.08992	15507	2007	1.886	149000	79000	14.014	1.51	4	5.262586301	292.0785425	0.432840909	19.41163288	30.24480822	2.686079452	18847778.65	24.53372329	4.77520274	26.74813699	-2.089123288	35.70983333	745.9	4.81
wheat	IN-07-0099	20.28102	74.08992	15507	2008	1.612	115900	71900	14.014	1.51	4	5.044315068	285.6467699	0.406275	19.07852459	29.79936885	2.70404918	18949114.89	24.08494536	4.807666667	26.16000546	-2.103617486	33.398	745.9	4.81
wheat	IN-07-0099	20.28102	74.08992	15507	2009	1.615	117920	73000	14.014	1.51	4	4.79859726	284.2076685	0.415931818	19.66745205	30.59776438	2.515605479	19258332.49	24.84636986	4.930049315	27.8272137	-2.414443836	34.74402778	745.9	4.81
wheat	IN-07-0099	20.28102	74.08992	15507	2010	1.908	143700	75300	14.014	1.51	4	5.216928767	295.9043836	0.448931818	19.8677589	30.3578	2.442676712	18378984.08	24.80165479	4.754315068	26.36921096	-2.311638356	36.86438889	745.9	4.81
wheat	IN-07-0099	20.28102	74.08992	15507	2011	1.958	102600	52400	14.014	1.51	4	5.185408219	290.5578411	0.426641026	19.25296986	30.27854795	2.176210959	18715151.6	24.41301096	4.775452055	27.17027945	-2.599241096	34.98027778	745.9	4.81
wheat	IN-07-0099	20.28102	74.08992	15507	2012	1.641	53170	32400	14.014	1.51	4	4.638939891	277.4026995	0.40015	19.11113661	30.51676503	1.560551913	19153969.52	24.41535246	5.013874317	28.71054372	-3.453322404	32.99458333	745.9	4.81
wheat	IN-07-0099	20.28102	74.08992	15507	2013	1.698	111900	65900	14.014	1.51	4	5.234706849	305.7127479	0.42825641	19.24852603	29.59250959	3.314336986	17916177.8	24.07511781	4.607356164	25.20426849	-1.293019178	33.45522222	745.9	4.81
wheat	IN-07-0099	20.28102	74.08992	15507	2014	1.536	111200	72400	14.014	1.51	4	5.266860274	290.8521973	0.428466667	19.44980274	30.23149041	2.104969863	19019041.15	24.46292877	4.874994521	26.80732055	-2.770024658	35.65291667	745.9	4.81
wheat	IN-07-0099	20.28102	74.08992	15507	2015	1.352	81100	60000	14.014	1.51	4	4.972380822	279.4602932	0.42602381	19.7834	30.49926301	1.831605479	18801861.36	24.78470137	4.802794521	26.68770137	-2.971189041	35.93230556	745.9	4.81
wheat	IN-07-0099	20.28102	74.08992	15507	2016	2.242	177600	79200	14.014	1.51	4	4.760702186	286.8799863	0.41447619	19.6870847	30.59804645	2.178289617	18517188.69	24.79581148	4.783374317	27.31404372	-2.605084699	34.01597222	745.9	4.81
wheat	IN-07-0099	20.28102	74.08992	15507	2017	1.988	223600	112460	14.014	1.51	4	5.254534247	297.3339041	0.449463415	19.74324384	30.6063726	2.227517808	19029101.5	24.84208219	4.903317808	27.48267123	-2.6758	38.53413889	745.9	4.81
wheat	IN-07-0100	21.18163	74.63271	7183	2003	1.6	28000	17500	14.354	1.539	4	4.131308383	282.9119371	0.346880952	21.04607123	32.33499178	2.071328767	19045719.09	26.43981096	5.190424658	32.2969863	-3.11909589	29.39661111	768	10.692
wheat	IN-07-0100	21.18163	74.63271	7183	2004	1.764	38800	22000	14.354	1.539	4	4.204942623	283.5151557	0.350341463	21.09942077	32.62001366	2.827704918	19189375.26	26.54954918	5.24386612	33.47425956	-2.416161202	29.79422222	768	10.692
wheat	IN-07-0100	21.18163	74.63271	7183	2005	1.613	35800	22200	14.354	1.539	4	3.854493151	279.0218521	0.344512195	20.51048493	32.08696164	2.16520274	19291505.75	26.03793973	5.189076712	32.6603863	-3.023873973	28.65686111	768	10.692
wheat	IN-07-0100	21.18163	74.63271	7183	2006	1.575	44100	28000	14.354	1.539	4	4.343961644	287.7102548	0.35325641	21.08248493	32.28789315	2.67349863	18877600.09	26.42430959	5.055589041	31.35631233	-2.382090411	28.54644444	768	10.692
wheat	IN-07-0100	21.18163	74.63271	7183	2007	2.394	86200	36000	14.354	1.539	4	4.894090411	290.7062301	0.380767442	21.16567671	32.33550959	3.457027397	18876586.98	26.50498356	4.982830137	31.36412603	-1.52580274	32.09	768	10.692
wheat	IN-07-0100	21.18163	74.63271	7183	2008	1.671	35600	21300	14.354	1.539	4	4.63659726	283.0442137	0.360789474	20.86245082	31.99478142	2.089453552	18783141.85	26.15171585	5.039423497	31.14119399	-2.949969945	30.25786111	768	10.692
wheat	IN-07-0100	21.18163	74.63271	7183	2009	2.051	59060	28800	14.354	1.539	4	4.239210959	281.1299836	0.372318182	21.64022192	32.91780548	2.255682192	19218981.29	27.03526575	5.224512329	33.43734247	-2.968830137	30.95855556	768	10.692
wheat	IN-07-0100	21.18163	74.63271	7183	2010	2.154	65270	30300	14.354	1.539	4	4.476934247	285.4626301	0.413772727	21.87041918	32.53997534	2.378243836	18504463.66	26.98859178	5.075345205	31.37490411	-2.69710137	34.36858333	768	10.692
wheat	IN-07-0100	21.18163	74.63271	7183	2011	2.29	78550	34300	14.354	1.539	4	4.466454795	283.9144329	0.400341463	21.05172329	32.33726575	2.281452055	18638550.08	26.43024932	4.974621918	31.69249863	-2.693169863	33.31880556	768	10.692
wheat	IN-07-0100	21.18163	74.63271	7183	2012	2.197	82380	37500	14.354	1.539	4	4.315961749	279.9736694	0.375219512	20.90036612	32.2475765	1.946273224	18955183.42	26.28093989	5.182262295	32.3227377	-3.235989071	31.00683333	768	10.692
wheat	IN-07-0100	21.18163	74.63271	7183	2013	1.642	77500	47200	14.354	1.539	4	4.902528767	301.0646	0.410794872	21.09709041	31.51491233	3.859230137	17756616.47	26.03312603	4.814257534	29.09315342	-0.955027397	33.07497222	768	10.692
wheat	IN-07-0100	21.18163	74.63271	7183	2014	1.825	65700	36000	14.354	1.539	4	4.863443836	285.4468548	0.408409091	21.45146301	32.33548493	2.372432877	19034576.34	26.61459452	5.135435616	31.51231233	-2.76300274	35.14894444	768	10.692
wheat	IN-07-0100	21.18163	74.63271	7183	2015	1.604	74900	46700	14.354	1.539	4	4.422920548	276.6621753	0.395904762	21.78871781	32.69498904	1.648545205	18787712.41	26.94108493	5.081052055	31.82215616	-3.432506849	34.59016667	768	10.692
wheat	IN-07-0100	21.18163	74.63271	7183	2016	2.161	87300	40400	14.354	1.539	4	4.170095628	282.3313279	0.3692	21.65260383	32.76444809	2.067765027	18523359.83	26.9272541	5.096923497	32.06521585	-3.02915847	32.12475	768	10.692
wheat	IN-07-0100	21.18163	74.63271	7183	2017	2.21	116900	52900	14.354	1.539	4	4.448317808	281.4059205	0.406142857	21.89702466	33.17089041	1.789764384	18970909.07	27.22184932	5.290893151	33.92143836	-3.501128767	35.5235	768	10.692
wheat	IN-07-0101	21.00451	75.39671	11784	2003	1.864	61500	33000	14.64	1.556	4	4.296913174	290.4041826	0.413071429	21.29706301	32.54733973	2.349917808	18983277.92	26.71490959	5.048931507	32.5467589	-2.699013699	33.9045	1429.6	12.132
wheat	IN-07-0101	21.00451	75.39671	11784	2004	2.023	77700	38400	14.64	1.556	4	4.146155738	287.3385055	0.414046512	21.35851093	32.94299454	2.304718579	19196594.25	26.91039344	5.159398907	34.08164481	-2.854680328	33.51077778	1429.6	12.132
wheat	IN-07-0101	21.00451	75.39671	11784	2005	1.845	66800	36200	14.64	1.556	4	3.741967123	282.7745123	0.414674419	20.91560548	32.64307671	1.892736986	19252003.84	26.54964658	5.140512329	34.10013699	-3.247775342	32.54702778	1429.6	12.132
wheat	IN-07-0101	21.00451	75.39671	11784	2006	2.203	111900	50800	14.64	1.556	4	4.275183562	289.8746192	0.41085	21.41300548	32.69316712	2.981884932	18828686.78	26.82619726	4.957838356	32.1359863	-1.975953425	32.04594444	1429.6	12.132
wheat	IN-07-0101	21.00451	75.39671	11784	2007	2.618	137700	52600	14.64	1.556	4	4.79590137	294.5805014	0.445590909	21.465	32.79139452	3.146421918	19035138.92	26.89165753	4.938531507	32.4979863	-1.792109589	36.04761111	1429.6	12.132
wheat	IN-07-0101	21.00451	75.39671	11784	2008	2.044	64600	31600	14.64	1.556	4	4.505887671	287.3269808	0.421175	21.16925137	32.48938251	2.08829235	18806470.04	26.58724863	4.995877049	32.33705738	-2.907584699	33.64888889	1429.6	12.132
wheat	IN-07-0101	21.00451	75.39671	11784	2009	2.161	109980	50900	14.64	1.556	4	4.155441096	286.3734767	0.435046512	21.90090411	33.35476712	2.425958904	19204303.2	27.4296137	5.141260274	34.36963562	-2.71530137	34.95730556	1429.6	12.132
wheat	IN-07-0101	21.00451	75.39671	11784	2010	2.494	164590	66000	14.64	1.556	4	4.476386301	291.5654603	0.479534884	22.25266027	33.08435342	2.523684932	18485997.28	27.4676137	5.016326027	32.80211507	-2.492641096	38.68094444	1429.6	12.132
wheat	IN-07-0101	21.00451	75.39671	11784	2011	2.325	60230	25900	14.64	1.556	4	4.477057534	289.0887315	0.45645	21.32991781	32.70965753	2.126915068	18711302.59	26.74515616	4.915468493	32.46987397	-2.788553425	36.70197222	1429.6	12.132
wheat	IN-07-0101	21.00451	75.39671	11784	2012	2.094	52970	25300	14.64	1.556	4	4.410489071	289.2786803	0.419195122	21.28953825	32.6346776	2.040295082	18891432.23	26.71603825	5.102852459	33.27913388	-3.062557377	33.49647222	1429.6	12.132
wheat	IN-07-0101	21.00451	75.39671	11784	2013	2.561	64800	25300	14.64	1.556	4	5.000657534	307.9619096	0.439307692	21.5406137	31.90287123	3.507791781	17733873.11	26.47835068	4.762093151	29.97127123	-1.25430137	33.97347222	1429.6	12.132
wheat	IN-07-0101	21.00451	75.39671	11784	2014	1.635	81100	49600	14.64	1.556	4	4.858213699	290.681	0.482111111	21.84686027	32.76101096	2.445419178	18950426.67	27.06574521	5.077369863	32.53053151	-2.631950685	39.53669444	1429.6	12.132
wheat	IN-07-0101	21.00451	75.39671	11784	2015	1.501	63500	42300	14.64	1.556	4	4.431630137	283.1893616	0.467136364	22.12709315	33.15659178	1.807909589	18749251.71	27.40004384	5.035794521	32.92026575	-3.227884932	38.20247222	1429.6	12.132
wheat	IN-07-0101	21.00451	75.39671	11784	2016	2.013	106100	52700	14.64	1.556	4	4.181169399	289.238847	0.42845	21.9613224	33.20894809	2.402560109	18468231.49	27.33268033	5.011327869	33.36691803	-2.60876776	35.25366667	1429.6	12.132
wheat	IN-07-0101	21.00451	75.39671	11784	2017	1.907	97300	51010	14.64	1.556	4	4.339271233	285.0442575	0.482022727	22.04151781	33.50986575	1.804852055	18966862.83	27.50672329	5.181526027	34.5918411	-3.376673973	39.84080556	1429.6	12.132
wheat	IN-07-0102	19.48722	74.6046	17083	2003	1.008	39500	39200	14.434	1.545	4	4.270847305	282.5105808	0.355543478	19.9260274	31.53438082	1.636208219	19502589.58	25.58103562	5.240394521	30.85464384	-3.604186301	28.01527778	332.9	1.949
wheat	IN-07-0102	19.48722	74.6046	17083	2004	1.731	154600	89300	14.434	1.545	4	4.527795082	285.5672842	0.36744186	19.67985792	31.15601639	2.128953552	19467531.39	25.14577322	5.152874317	29.84060383	-3.023920765	29.26925	332.9	1.949
wheat	IN-07-0102	19.48722	74.6046	17083	2005	1.492	153800	103100	14.434	1.545	4	4.293884932	281.3710959	0.408372093	19.32639178	30.88981644	2.106016438	19351997.8	24.87656986	5.051857534	29.6414274	-2.945841096	32.96366667	332.9	1.949
wheat	IN-07-0102	19.48722	74.6046	17083	2006	1.612	248100	153900	14.434	1.545	4	4.560917808	285.1979315	0.451863636	19.83714247	31.01743562	2.551884932	19103048.19	25.23020548	4.986350685	28.64538356	-2.434465753	36.21105556	332.9	1.949
wheat	IN-07-0102	19.48722	74.6046	17083	2007	2.071	271100	130900	14.434	1.545	4	4.902178082	286.6343425	0.443795455	20.08145205	31.41589041	2.179726027	19200511.29	25.55733151	5.041526027	29.8209726	-2.8618	36.40680556	332.9	1.949
wheat	IN-07-0102	19.48722	74.6046	17083	2008	1.586	219200	138200	14.434	1.545	4	4.537736986	278.5906904	0.403075	19.73054098	31.01109563	2.239062842	19190789.08	25.14400273	5.048543716	29.03893716	-2.809480874	33.09575	332.9	1.949
wheat	IN-07-0102	19.48722	74.6046	17083	2009	1.668	215990	129500	14.434	1.545	4	4.490723288	282.1127644	0.431409091	20.29549041	31.5969589	2.416643836	19404508.95	25.74272055	5.115736986	30.25944384	-2.699093151	35.3205	332.9	1.949
wheat	IN-07-0102	19.48722	74.6046	17083	2010	1.862	248910	133700	14.434	1.545	4	4.990230137	294.6725123	0.461790698	20.54075342	31.35642466	2.427690411	18518932.6	25.70331507	4.936232877	28.82133973	-2.508542466	38.03511111	332.9	1.949
wheat	IN-07-0102	19.48722	74.6046	17083	2011	1.844	88690	48100	14.434	1.545	4	4.921936986	286.2589014	0.4453	19.83684658	31.37050685	1.774208219	19004961.49	25.3222	4.99669863	29.90952877	-3.222490411	37.14177778	332.9	1.949
wheat	IN-07-0102	19.48722	74.6046	17083	2012	1.185	46090	38900	14.434	1.545	4	4.148076503	274.2677568	0.403219512	19.89043989	31.8983388	1.279349727	19354350.93	25.61281967	5.322874317	32.40521038	-4.04352459	32.41627778	332.9	1.949
wheat	IN-07-0102	19.48722	74.6046	17083	2013	1.94	100700	51900	14.434	1.545	4	4.742268493	294.7214384	0.407512821	20.00845205	30.83443836	2.850750685	18269093.36	25.17163288	4.890460274	28.33371507	-2.039709589	32.35030556	332.9	1.949
wheat	IN-07-0102	19.48722	74.6046	17083	2014	1.486	85000	57200	14.434	1.545	4	4.82199726	283.1040493	0.433377778	20.15619452	31.34460822	1.866569863	19116863.32	25.47099452	5.09530137	29.62469041	-3.228731507	34.64766667	332.9	1.949
wheat	IN-07-0102	19.48722	74.6046	17083	2015	1.219	50100	41100	14.434	1.545	4	4.546309589	276.4424055	0.415209302	20.44136712	31.78624658	1.583112329	19017559	25.86098082	5.079786301	30.05764658	-3.496673973	33.647	332.9	1.949
wheat	IN-07-0102	19.48722	74.6046	17083	2016	2.12	127200	60000	14.434	1.545	4	4.385101093	284.7250055	0.404744186	20.25991257	31.47757923	2.159322404	18644886.14	25.62513115	4.946491803	29.53221038	-2.787169399	32.19619444	332.9	1.949
wheat	IN-07-0102	19.48722	74.6046	17083	2017	2.224	177500	79800	14.434	1.545	4	4.79639726	287.8939644	0.457534884	20.26019178	31.65687671	2.006052055	19331343.02	25.69695068	5.130049315	30.04506849	-3.12399726	38.56441667	332.9	1.949
wheat	IN-07-0103	18.81145	74.17254	15644	2003	1.224	47500	38800	13.531	1.561	5	4.328458084	262.3857635	0.368340909	19.61404932	31.02264932	1.802876712	19591425.31	25.08510685	5.14519726	29.36837808	-3.342320548	31.34630556	152	0.972
wheat	IN-07-0103	18.81145	74.17254	15644	2004	1.655	86900	52500	13.531	1.561	5	4.567650273	262.6483579	0.392377778	19.37151093	30.53635792	2.302174863	19513270.07	24.61551639	5.072215847	28.09798361	-2.770040984	31.80816667	152	0.972
wheat	IN-07-0103	18.81145	74.17254	15644	2005	1.842	112900	61300	13.531	1.561	5	4.619019178	267.3563616	0.421860465	19.10281096	30.34096986	2.639032877	19384450.38	24.37589863	4.943605479	27.87488219	-2.304572603	34.86711111	152	0.972
wheat	IN-07-0103	18.81145	74.17254	15644	2006	1.812	132100	72900	13.531	1.561	5	4.836531507	269.2077534	0.454386364	19.50101096	30.3243726	3.104178082	19187507.9	24.64857534	4.879189041	26.69875342	-1.775010959	38.25169444	152	0.972
wheat	IN-07-0103	18.81145	74.17254	15644	2007	2.112	155000	73400	13.531	1.561	5	4.817884932	264.9978603	0.444325581	19.7825589	30.79341918	2.235021918	19196177.72	25.0102274	4.952090411	27.96569315	-2.717068493	36.90941667	152	0.972
wheat	IN-07-0103	18.81145	74.17254	15644	2008	1.844	112300	60900	13.531	1.561	5	4.619030137	257.8680247	0.40785	19.42293716	30.3724071	2.265661202	19373580.16	24.57682787	4.937355191	27.20029235	-2.671693989	34.78480556	152	0.972
wheat	IN-07-0103	18.81145	74.17254	15644	2009	1.54	91810	59600	13.531	1.561	5	4.691183562	263.3126548	0.449244444	19.95391233	30.86047397	2.808471233	19352443.33	25.13420822	4.993145205	28.16465205	-2.184673973	37.26322222	152	0.972
wheat	IN-07-0103	18.81145	74.17254	15644	2010	1.932	115930	60000	13.531	1.561	5	5.155632877	280.2143945	0.470285714	20.11563288	30.5993726	2.88230411	18525954.02	25.03195342	4.79310411	26.54772603	-1.9108	39.33369444	152	0.972
wheat	IN-07-0103	18.81145	74.17254	15644	2011	1.909	105560	55300	13.531	1.561	5	5.001758904	270.3459397	0.452214286	19.3495726	30.35012603	2.225052055	19050072.49	24.5166411	4.801953425	26.84467397	-2.57690137	38.19625	152	0.972
wheat	IN-07-0103	18.81145	74.17254	15644	2012	1.77	93820	53000	13.531	1.561	5	4.326907104	253.0404617	0.419822222	19.35536339	31.11507104	1.340713115	19634831.4	24.84790984	5.17892623	29.90460383	-3.838213115	36.34386111	152	0.972
wheat	IN-07-0103	18.81145	74.17254	15644	2013	2.02	129900	64300	13.531	1.561	5	4.761550685	274.1159096	0.442	19.61693151	30.44641096	2.793353425	18566469.7	24.67366575	4.855520548	27.33415068	-2.062167123	35.83908333	152	0.972
wheat	IN-07-0103	18.81145	74.17254	15644	2014	1.508	108300	71800	13.531	1.561	5	4.774882192	262.4826904	0.4705	19.77937534	30.80243836	2.045975342	19187112.61	24.91054521	4.979679452	27.98119178	-2.93370411	39.77866667	152	0.972
wheat	IN-07-0103	18.81145	74.17254	15644	2015	2.09	129600	62000	13.531	1.561	5	4.522709589	254.266811	0.464309524	20.03984658	31.08876164	1.728580822	19298138.99	25.18909589	5.01030137	27.92360548	-3.281720548	40.22163889	152	0.972
wheat	IN-07-0103	18.81145	74.17254	15644	2016	2.398	165200	68900	13.531	1.561	5	4.628418033	267.080929	0.43002439	19.85539344	30.80447541	2.472737705	18714568.09	24.97314754	4.843185792	27.65010929	-2.370448087	35.81144444	152	0.972
wheat	IN-07-0103	18.81145	74.17254	15644	2017	2.448	177200	72400	13.531	1.561	5	4.939030137	274.4350329	0.470863636	19.89037534	30.97914247	2.263515068	19435524.34	25.08770685	5.014290411	27.9962137	-2.750775342	40.69397222	152	0.972
wheat	IN-07-0104	17.79461	74.26012	10471	2003	1.445	34100	23600	13.693	1.482	4	4.610502994	276.4284102	0.298090909	19.85211507	30.49006849	1.574082192	19676946.6	24.97684384	5.088624658	27.71124658	-3.514542466	24.14069444	56.3	0.538
wheat	IN-07-0104	17.79461	74.26012	10471	2004	1.793	68300	38100	13.693	1.482	4	4.871226776	278.3979262	0.340795455	19.40934973	29.94337978	2.20160929	19638366.72	24.37624044	4.974754098	26.44373497	-2.773144809	27.90811111	56.3	0.538
wheat	IN-07-0104	17.79461	74.26012	10471	2005	1.875	73500	39200	13.693	1.482	4	5.044860274	287.1670274	0.380585366	19.27775342	29.71275068	2.759753425	19428601.07	24.18384384	4.819528767	25.86392877	-2.059775342	31.30994444	56.3	0.538
wheat	IN-07-0104	17.79461	74.26012	10471	2006	1.812	78100	43100	13.693	1.482	4	5.295632877	288.7872603	0.406075	19.5206	29.55284658	3.331994521	19300868.74	24.2815589	4.762021918	24.62734247	-1.430027397	34.99483333	56.3	0.538
wheat	IN-07-0104	17.79461	74.26012	10471	2007	2.171	94000	43300	13.693	1.482	4	5.236553425	284.438263	0.39645	19.9402	30.15367671	2.720868493	19169573.79	24.78905753	4.844309589	26.13289315	-2.123441096	33.35955556	56.3	0.538
wheat	IN-07-0104	17.79461	74.26012	10471	2008	1.719	69100	40200	13.693	1.482	4	5.086778082	279.1349863	0.386473684	19.46422404	29.65421038	2.549688525	19488324.75	24.2501776	4.79710929	24.95607377	-2.247420765	32.94411111	56.3	0.538
wheat	IN-07-0104	17.79461	74.26012	10471	2009	1.643	69010	42000	13.693	1.482	4	5.207756164	286.2811644	0.40447619	19.98647671	30.16478356	2.836441096	19291372.41	24.78606027	4.856547945	26.06156164	-2.020106849	33.736	56.3	0.538
wheat	IN-07-0104	17.79461	74.26012	10471	2010	1.979	86480	43700	13.693	1.482	4	5.576249315	299.7706849	0.437928571	20.17198082	29.98603014	3.01769589	18539550.04	24.75036712	4.677265753	24.79022466	-1.659569863	36.70183333	56.3	0.538
wheat	IN-07-0104	17.79461	74.26012	10471	2011	1.853	67820	36600	13.693	1.482	4	5.477090411	292.3656521	0.406682927	19.42476438	29.78851507	2.348638356	19143045.59	24.26596712	4.743967123	25.39228493	-2.395328767	34.75122222	56.3	0.538
wheat	IN-07-0104	17.79461	74.26012	10471	2012	1.673	58540	35000	13.693	1.482	4	4.814920765	274.186235	0.374622222	19.4030929	30.32219945	1.671423497	19695230.59	24.49437705	5.008079235	27.35994262	-3.336655738	30.99997222	56.3	0.538
wheat	IN-07-0104	17.79461	74.26012	10471	2013	1.84	62200	33800	13.693	1.482	4	5.129158904	291.924937	0.401820513	19.64384384	29.92475068	2.724147945	18841123.93	24.40218904	4.788219178	25.76750959	-2.064071233	32.50327778	56.3	0.538
wheat	IN-07-0104	17.79461	74.26012	10471	2014	1.603	61400	38300	13.693	1.482	4	5.182249315	280.0094247	0.432727273	19.8227863	30.0416411	2.218394521	19186388.1	24.55879178	4.82969589	25.69145753	-2.61130137	36.74433333	56.3	0.538
wheat	IN-07-0104	17.79461	74.26012	10471	2015	1.65	49000	29700	13.693	1.482	4	4.835539726	270.2037781	0.422238095	20.1284411	30.62226027	1.647830137	19406353.7	25.00046575	4.968723288	26.60790959	-3.320893151	37.04419444	56.3	0.538
wheat	IN-07-0104	17.79461	74.26012	10471	2016	2	71200	35600	13.693	1.482	4	4.981702186	284.8532814	0.393575	19.94465301	30.33031421	2.311513661	18872649.71	24.77769672	4.809038251	26.53793169	-2.49752459	33.26219444	56.3	0.538
wheat	IN-07-0104	17.79461	74.26012	10471	2017	2.019	75100	37200	13.693	1.482	4	5.180076712	286.0872767	0.429674419	19.93686027	30.5476	2.395813699	19523135.61	24.88369041	4.958460274	26.83047671	-2.562646575	36.97855556	56.3	0.538
wheat	IN-07-0105	17.15339	74.67429	8600	2003	1.611	20300	12600	14.391	1.539	4	4.533392216	288.9557066	0.283119048	20.75130685	31.33796164	1.288794521	19511048.88	25.8287589	5.337180822	29.31496986	-4.048386301	21.20966667	45.4	0.528
