crop_name	country_code	adm_id	season_name	planting_year	planting_date	harvest_year	harvest_date	yield	production	planted_area	harvest_area
wheat	IN	IN-05-0075				1991		0.997	38790		38900
wheat	IN	IN-05-0075				1992		0.875	37470		42820
wheat	IN	IN-05-0075				1993		1.015	49550		48800
wheat	IN	IN-05-0075				1994		1.03	47570		46200
wheat	IN	IN-05-0075				1995		0.815	39380		48300
wheat	IN	IN-05-0075				1996		0.877	48850		55730
wheat	IN	IN-05-0075				1997		0.748	41220		55130
wheat	IN	IN-05-0075				1998		1.128	61350		54400
wheat	IN	IN-05-0075				1999		1.203	65490		54430
wheat	IN	IN-05-0075				2000		1.285	73000		56800
wheat	IN	IN-05-0075				2001		1.09	49750		45650
wheat	IN	IN-05-0075				2002		0.729	38110		52300
wheat	IN	IN-05-0075				2003		0.622	32010		51450
wheat	IN	IN-05-0075				2004		1.04	59110		56810
wheat	IN	IN-05-0075				2005		1.041	65630		63040
wheat	IN	IN-05-0075				2006		1.243	89930		72370
wheat	IN	IN-05-0075				2007		1.241	78130		62960
wheat	IN	IN-05-0075				2008		1.199	39230		32710
wheat	IN	IN-05-0075				2009		1.033	59000		57140
wheat	IN	IN-05-0075				2010		1.252	67910		54240
wheat	IN	IN-05-0075				2011		0.999	43950		44010
wheat	IN	IN-05-0075				2012		0.901	42590		47290
wheat	IN	IN-05-0075				2013		0.951	37430		39360
wheat	IN	IN-05-0075				2014		1.583	74090		46810
wheat	IN	IN-05-0075				2015		0.904	29760		32910
wheat	IN	IN-05-0075				2016		1.371	69600		50770
wheat	IN	IN-05-0075				2017		1.514	70180		46350
wheat	IN	IN-05-0076				1990		0.687	31870		46400
wheat	IN	IN-05-0076				1991		0.866	35480		40950
wheat	IN	IN-05-0076				1992		0.759	40010		52710
wheat	IN	IN-05-0076				1993		0.981	57040		58170
wheat	IN	IN-05-0076				1994		0.885	55160		62350
wheat	IN	IN-05-0076				1995		0.804	42990		53480
wheat	IN	IN-05-0076				1996		0.967	58940		60980
wheat	IN	IN-05-0076				1997		0.479	29120		60800
wheat	IN	IN-05-0076				1998		0.729	45670		62690
wheat	IN	IN-05-0076				1999		0.819	44260		54050
wheat	IN	IN-05-0076				2000		0.938	48000		51200
wheat	IN	IN-05-0076				2001		0.931	53460		57400
wheat	IN	IN-05-0076				2002		0.76	38110		50160
wheat	IN	IN-05-0076				2003		0.517	17800		34430
wheat	IN	IN-05-0076				2004		0.908	44600		49120
wheat	IN	IN-05-0076				2005		0.824	42120		51100
wheat	IN	IN-05-0076				2006		0.61	38540		63200
wheat	IN	IN-05-0076				2007		0.999	71110		71150
wheat	IN	IN-05-0076				2009		0.949	77310		81440
wheat	IN	IN-05-0076				2010		0.997	63810		63970
wheat	IN	IN-05-0076				2011		0.626	28770		45950
wheat	IN	IN-05-0076				2012		0.852	44380		52070
wheat	IN	IN-05-0076				2013		0.959	55180		57510
wheat	IN	IN-05-0076				2014		1.028	55210		53710
wheat	IN	IN-05-0076				2015		0.534	28750		53840
wheat	IN	IN-05-0076				2016		0.926	31520		34030
wheat	IN	IN-05-0076				2017		0.983	45250		46020
wheat	IN	IN-05-0077				1990		0.634	6640		10480
wheat	IN	IN-05-0077				1991		0.766	4540		5930
wheat	IN	IN-05-0077				1992		0.835	5120		6130
wheat	IN	IN-05-0077				1993		0.713	4820		6760
wheat	IN	IN-05-0077				1994		0.577	2900		5030
wheat	IN	IN-05-0077				1995		0.812	5660		6970
wheat	IN	IN-05-0077				1996		0.795	6850		8620
wheat	IN	IN-05-0077				1997		0.724	5150		7110
wheat	IN	IN-05-0077				1998		0.866	7040		8130
wheat	IN	IN-05-0077				1999		1.005	7410		7370
wheat	IN	IN-05-0077				2000		0.947	9000		9500
wheat	IN	IN-05-0077				2001		0.811	8190		10100
wheat	IN	IN-05-0077				2002		0.676	5980		8840
wheat	IN	IN-05-0077				2003		0.586	4620		7890
wheat	IN	IN-05-0077				2004		0.617	4550		7370
wheat	IN	IN-05-0077				2005		0.608	4710		7750
wheat	IN	IN-05-0077				2006		0.741	5440		7340
wheat	IN	IN-05-0077				2007		1.209	8330		6890
wheat	IN	IN-05-0077				2008		1.013	19700		19450
wheat	IN	IN-05-0077				2009		1.333	8520		6390
wheat	IN	IN-05-0077				2010		1.198	9440		7880
wheat	IN	IN-05-0077				2011		1.084	7490		6910
wheat	IN	IN-05-0077				2012		1.369	9420		6880
wheat	IN	IN-05-0077				2013		1.276	8500		6660
wheat	IN	IN-05-0077				2014		1.242	5390		4340
wheat	IN	IN-05-0077				2015		1.115	4280		3840
wheat	IN	IN-05-0077				2016		1.34	6310		4710
wheat	IN	IN-05-0077				2017		1.339	6230		4660
wheat	IN	IN-05-0078				1990		0.166	2630		15850
wheat	IN	IN-05-0078				1991		0.175	2170		12380
wheat	IN	IN-05-0078				1992		0.287	4350		15170
wheat	IN	IN-05-0078				1993		0.464	6170		13310
wheat	IN	IN-05-0078				1994		0.435	7430		17080
wheat	IN	IN-05-0078				1995		0.222	3400		15310
wheat	IN	IN-05-0078				1996		0.337	5580		16560
wheat	IN	IN-05-0078				1997		0.201	3730		18600
wheat	IN	IN-05-0078				1998		0.425	1770		4160
wheat	IN	IN-05-0078				1999		0.464	1470		3170
wheat	IN	IN-05-0078				2000		0.556	2000		3600
wheat	IN	IN-05-0078				2001		0.403	1230		3050
wheat	IN	IN-05-0078				2002		0.306	980		3200
wheat	IN	IN-05-0078				2003		0.229	590		2580
wheat	IN	IN-05-0078				2004		0.276	760		2750
wheat	IN	IN-05-0078				2005		0.367	1040		2830
wheat	IN	IN-05-0078				2006		0.548	2210		4030
wheat	IN	IN-05-0078				2007		0.604	1910		3160
wheat	IN	IN-05-0078				2008		0.382	340		890
wheat	IN	IN-05-0078				2009		0.522	940		1800
wheat	IN	IN-05-0078				2010		0.668	1710		2560
wheat	IN	IN-05-0078				2011		0.424	980		2310
wheat	IN	IN-05-0078				2012		0.502	1170		2330
wheat	IN	IN-05-0078				2013		1	1050		1050
wheat	IN	IN-05-0078				2014		0.894	590		660
wheat	IN	IN-05-0078				2015		0.405	170		420
wheat	IN	IN-05-0078				2016		0.943	350		370
wheat	IN	IN-05-0078				2017		0.806	320		390
wheat	IN	IN-05-0079				1990		0.672	20420		30400
wheat	IN	IN-05-0079				1991		0.582	12900		22170
wheat	IN	IN-05-0079				1992		0.762	17890		23490
wheat	IN	IN-05-0079				1993		0.648	13680		21110
wheat	IN	IN-05-0079				1994		0.427	10060		23580
wheat	IN	IN-05-0079				1995		0.546	11260		20610
wheat	IN	IN-05-0079				1996		0.498	11520		23140
wheat	IN	IN-05-0079				1997		0.325	6230		19140
wheat	IN	IN-05-0079				1998		0.5	10950		21880
wheat	IN	IN-05-0079				1999		0.522	12540		24010
wheat	IN	IN-05-0079				2000		0.752	24000		31900
wheat	IN	IN-05-0079				2001		0.593	17460		29460
wheat	IN	IN-05-0079				2002		0.479	9760		20390
wheat	IN	IN-05-0079				2003		0.439	7700		17520
wheat	IN	IN-05-0079				2004		0.696	11490		16520
wheat	IN	IN-05-0079				2005		0.755	15000		19880
wheat	IN	IN-05-0079				2006		0.704	12670		17990
wheat	IN	IN-05-0079				2007		0.963	17280		17940
wheat	IN	IN-05-0079				2008		1	20		20
wheat	IN	IN-05-0079				2009		1.07	26290		24570
wheat	IN	IN-05-0079				2010		1.436	25410		17700
wheat	IN	IN-05-0079				2011		1.585	26190		16520
wheat	IN	IN-05-0079				2012		1.312	14790		11270
wheat	IN	IN-05-0079				2013		1.745	23500		13470
wheat	IN	IN-05-0079				2014		1.678	23750		14150
wheat	IN	IN-05-0079				2015		1.021	9250		9060
wheat	IN	IN-05-0079				2016		2.009	18540		9230
wheat	IN	IN-05-0079				2017		2.09	22950		10980
wheat	IN	IN-05-0080				2008		2.095	880		420
wheat	IN	IN-05-0082				2008		2.08	24860		11950
wheat	IN	IN-11-0086				1990		0.6	30		50
wheat	IN	IN-11-0086				1991		0.5	40		80
wheat	IN	IN-11-0087				1990		0.857	60		70
wheat	IN	IN-11-0087				1991		0.75	60		80
wheat	IN	IN-11-0093				1990		0.4	20		50
wheat	IN	IN-11-0093				1991		0.364	40		110
wheat	IN	IN-07-0096				1991		1	100		100
wheat	IN	IN-07-0096				1997		1	100		100
wheat	IN	IN-07-0096				1998		1	100		100
wheat	IN	IN-07-0096				1999		0.8	80		100
wheat	IN	IN-07-0096				2000		1	100		100
wheat	IN	IN-07-0096				2002		1	100		100
wheat	IN	IN-07-0096				2003		1	100		100
wheat	IN	IN-07-0096				2004		1	100		100
wheat	IN	IN-07-0096				2005		1	200		200
wheat	IN	IN-07-0096				2006		1	200		200
wheat	IN	IN-07-0096				2007		1	200		200
wheat	IN	IN-07-0096				2008		1	100		100
wheat	IN	IN-07-0096				2009		0.8	80		100
wheat	IN	IN-07-0096				2010		1.5	150		100
wheat	IN	IN-07-0096				2011		1	100		100
wheat	IN	IN-07-0096				2016		2	0		0
wheat	IN	IN-07-0096				2017		2	0		0
wheat	IN	IN-07-0097				2015		1	10		10
wheat	IN	IN-07-0099				1990		1.024	90900		88800
wheat	IN	IN-07-0099				1991		0.837	57700		68900
wheat	IN	IN-07-0099				1992		1.251	75800		60600
wheat	IN	IN-07-0099				1993		1.455	94300		64800
wheat	IN	IN-07-0099				1994		1.65	120100		72800
wheat	IN	IN-07-0099				1995		1.336	82700		61900
wheat	IN	IN-07-0099				1996		1.449	106900		73800
wheat	IN	IN-07-0099				1997		1.292	90300		69900
wheat	IN	IN-07-0099				1998		1.337	112200		83900
wheat	IN	IN-07-0099				1999		1.431	122600		85700
wheat	IN	IN-07-0099				2000		1.129	44500		39400
wheat	IN	IN-07-0099				2001		1.329	48900		36800
wheat	IN	IN-07-0099				2002		1.414	49500		35000
wheat	IN	IN-07-0099				2003		1.163	41300		35500
wheat	IN	IN-07-0099				2004		1.462	81300		55600
wheat	IN	IN-07-0099				2005		1.652	116600		70600
wheat	IN	IN-07-0099				2006		1.637	137700		84100
wheat	IN	IN-07-0099				2007		1.886	149000		79000
wheat	IN	IN-07-0099				2008		1.612	115900		71900
wheat	IN	IN-07-0099				2009		1.615	117920		73000
wheat	IN	IN-07-0099				2010		1.908	143700		75300
wheat	IN	IN-07-0099				2011		1.958	102600		52400
wheat	IN	IN-07-0099				2012		1.641	53170		32400
wheat	IN	IN-07-0099				2013		1.698	111900		65900
wheat	IN	IN-07-0099				2014		1.536	111200		72400
wheat	IN	IN-07-0099				2015		1.352	81100		60000
wheat	IN	IN-07-0099				2016		2.242	177600		79200
wheat	IN	IN-07-0099				2017		1.988	223600		112460
wheat	IN	IN-07-0100				1990		1.015	33400		32900
wheat	IN	IN-07-0100				1991		1.036	19900		19200
wheat	IN	IN-07-0100				1992		1.299	31700		24400
wheat	IN	IN-07-0100				1993		1.509	33500		22200
wheat	IN	IN-07-0100				1994		1.455	34200		23500
wheat	IN	IN-07-0100				1995		1.122	18400		16400
wheat	IN	IN-07-0100				1996		1.508	29700		19700
wheat	IN	IN-07-0100				1997		1.319	24000		18200
wheat	IN	IN-07-0100				1998		1.369	16700		12200
wheat	IN	IN-07-0100				1999		1.349	17000		12600
wheat	IN	IN-07-0100				2000		1.011	8900		8800
wheat	IN	IN-07-0100				2001		1.186	13400		11300
wheat	IN	IN-07-0100				2002		1.248	17600		14100
wheat	IN	IN-07-0100				2003		1.6	28000		17500
wheat	IN	IN-07-0100				2004		1.764	38800		22000
wheat	IN	IN-07-0100				2005		1.613	35800		22200
wheat	IN	IN-07-0100				2006		1.575	44100		28000
wheat	IN	IN-07-0100				2007		2.394	86200		36000
wheat	IN	IN-07-0100				2008		1.671	35600		21300
wheat	IN	IN-07-0100				2009		2.051	59060		28800
wheat	IN	IN-07-0100				2010		2.154	65270		30300
wheat	IN	IN-07-0100				2011		2.29	78550		34300
wheat	IN	IN-07-0100				2012		2.197	82380		37500
wheat	IN	IN-07-0100				2013		1.642	77500		47200
wheat	IN	IN-07-0100				2014		1.825	65700		36000
wheat	IN	IN-07-0100				2015		1.604	74900		46700
wheat	IN	IN-07-0100				2016		2.161	87300		40400
wheat	IN	IN-07-0100				2017		2.21	116900		52900
wheat	IN	IN-07-0101				1990		1.584	55900		35300
wheat	IN	IN-07-0101				1991		1.05	33900		32300
wheat	IN	IN-07-0101				1992		1.682	60200		35800
wheat	IN	IN-07-0101				1993		2.063	65400		31700
wheat	IN	IN-07-0101				1994		2.162	80200		37100
wheat	IN	IN-07-0101				1995		1.457	45300		31100
wheat	IN	IN-07-0101				1996		1.869	74400		39800
wheat	IN	IN-07-0101				1997		1.323	42200		31900
wheat	IN	IN-07-0101				1998		1.648	72200		43800
wheat	IN	IN-07-0101				1999		1.883	88300		46900
wheat	IN	IN-07-0101				2000		1.398	31600		22600
wheat	IN	IN-07-0101				2001		1.651	39300		23800
wheat	IN	IN-07-0101				2002		1.921	53200		27700
wheat	IN	IN-07-0101				2003		1.864	61500		33000
wheat	IN	IN-07-0101				2004		2.023	77700		38400
wheat	IN	IN-07-0101				2005		1.845	66800		36200
wheat	IN	IN-07-0101				2006		2.203	111900		50800
wheat	IN	IN-07-0101				2007		2.618	137700		52600
wheat	IN	IN-07-0101				2008		2.044	64600		31600
wheat	IN	IN-07-0101				2009		2.161	109980		50900
wheat	IN	IN-07-0101				2010		2.494	164590		66000
wheat	IN	IN-07-0101				2011		2.325	60230		25900
wheat	IN	IN-07-0101				2012		2.094	52970		25300
wheat	IN	IN-07-0101				2013		2.561	64800		25300
wheat	IN	IN-07-0101				2014		1.635	81100		49600
wheat	IN	IN-07-0101				2015		1.501	63500		42300
wheat	IN	IN-07-0101				2016		2.013	106100		52700
wheat	IN	IN-07-0101				2017		1.907	97300		51010
wheat	IN	IN-07-0102				1990		1.205	97600		81000
wheat	IN	IN-07-0102				1991		1.131	87900		77700
wheat	IN	IN-07-0102				1992		1.04	75400		72500
wheat	IN	IN-07-0102				1993		1.546	118700		76800
wheat	IN	IN-07-0102				1994		1.569	113900		72600
wheat	IN	IN-07-0102				1995		1.499	99700		66500
wheat	IN	IN-07-0102				1996		1.707	151900		89000
wheat	IN	IN-07-0102				1997		1.093	98400		90000
wheat	IN	IN-07-0102				1998		1.24	154200		124400
wheat	IN	IN-07-0102				1999		1.408	178800		127000
wheat	IN	IN-07-0102				2000		1.434	135800		94700
wheat	IN	IN-07-0102				2001		1.666	156300		93800
wheat	IN	IN-07-0102				2002		1.257	88500		70400
wheat	IN	IN-07-0102				2003		1.008	39500		39200
wheat	IN	IN-07-0102				2004		1.731	154600		89300
wheat	IN	IN-07-0102				2005		1.492	153800		103100
wheat	IN	IN-07-0102				2006		1.612	248100		153900
wheat	IN	IN-07-0102				2007		2.071	271100		130900
wheat	IN	IN-07-0102				2008		1.586	219200		138200
wheat	IN	IN-07-0102				2009		1.668	215990		129500
wheat	IN	IN-07-0102				2010		1.862	248910		133700
wheat	IN	IN-07-0102				2011		1.844	88690		48100
wheat	IN	IN-07-0102				2012		1.185	46090		38900
wheat	IN	IN-07-0102				2013		1.94	100700		51900
wheat	IN	IN-07-0102				2014		1.486	85000		57200
wheat	IN	IN-07-0102				2015		1.219	50100		41100
wheat	IN	IN-07-0102				2016		2.12	127200		60000
wheat	IN	IN-07-0102				2017		2.224	177500		79800
wheat	IN	IN-07-0103				1990		1.188	67000		56400
wheat	IN	IN-07-0103				1991		1.254	65700		52400
wheat	IN	IN-07-0103				1992		1.233	65000		52700
wheat	IN	IN-07-0103				1993		1.588	83200		52400
wheat	IN	IN-07-0103				1994		1.472	73300		49800
wheat	IN	IN-07-0103				1995		1.354	65800		48600
wheat	IN	IN-07-0103				1996		1.541	85700		55600
wheat	IN	IN-07-0103				1997		1.246	67900		54500
wheat	IN	IN-07-0103				1998		1.412	96000		68000
wheat	IN	IN-07-0103				1999		1.741	125000		71800
wheat	IN	IN-07-0103				2000		1.027	57000		55500
wheat	IN	IN-07-0103				2001		1.701	101200		59500
wheat	IN	IN-07-0103				2002		1.266	81900		64700
wheat	IN	IN-07-0103				2003		1.224	47500		38800
wheat	IN	IN-07-0103				2004		1.655	86900		52500
wheat	IN	IN-07-0103				2005		1.842	112900		61300
wheat	IN	IN-07-0103				2006		1.812	132100		72900
wheat	IN	IN-07-0103				2007		2.112	155000		73400
wheat	IN	IN-07-0103				2008		1.844	112300		60900
wheat	IN	IN-07-0103				2009		1.54	91810		59600
wheat	IN	IN-07-0103				2010		1.932	115930		60000
wheat	IN	IN-07-0103				2011		1.909	105560		55300
wheat	IN	IN-07-0103				2012		1.77	93820		53000
wheat	IN	IN-07-0103				2013		2.02	129900		64300
wheat	IN	IN-07-0103				2014		1.508	108300		71800
wheat	IN	IN-07-0103				2015		2.09	129600		62000
wheat	IN	IN-07-0103				2016		2.398	165200		68900
wheat	IN	IN-07-0103				2017		2.448	177200		72400
wheat	IN	IN-07-0104				1990		1.264	32600		25800
wheat	IN	IN-07-0104				1991		1.613	44200		27400
wheat	IN	IN-07-0104				1992		1.147	31200		27200
wheat	IN	IN-07-0104				1993		1.669	50400		30200
wheat	IN	IN-07-0104				1994		1.635	53800		32900
wheat	IN	IN-07-0104				1995		1.573	48600		30900
wheat	IN	IN-07-0104				1996		1.822	59200		32500
wheat	IN	IN-07-0104				1997		1.464	47000		32100
wheat	IN	IN-07-0104				1998		1.763	63100		35800
wheat	IN	IN-07-0104				1999		1.852	70200		37900
wheat	IN	IN-07-0104				2000		1.568	51600		32900
wheat	IN	IN-07-0104				2001		1.818	64900		35700
wheat	IN	IN-07-0104				2002		1.38	48700		35300
wheat	IN	IN-07-0104				2003		1.445	34100		23600
wheat	IN	IN-07-0104				2004		1.793	68300		38100
wheat	IN	IN-07-0104				2005		1.875	73500		39200
wheat	IN	IN-07-0104				2006		1.812	78100		43100
wheat	IN	IN-07-0104				2007		2.171	94000		43300
wheat	IN	IN-07-0104				2008		1.719	69100		40200
wheat	IN	IN-07-0104				2009		1.643	69010		42000
wheat	IN	IN-07-0104				2010		1.979	86480		43700
wheat	IN	IN-07-0104				2011		1.853	67820		36600
wheat	IN	IN-07-0104				2012		1.673	58540		35000
wheat	IN	IN-07-0104				2013		1.84	62200		33800
wheat	IN	IN-07-0104				2014		1.603	61400		38300
wheat	IN	IN-07-0104				2015		1.65	49000		29700
wheat	IN	IN-07-0104				2016		2	71200		35600
wheat	IN	IN-07-0104				2017		2.019	75100		37200
wheat	IN	IN-07-0105				1990		1.124	24400		21700
wheat	IN	IN-07-0105				1991		1.317	32800		24900
wheat	IN	IN-07-0105				1992		1.309	24600		18800
wheat	IN	IN-07-0105				1993		1.493	32400		21700
wheat	IN	IN-07-0105				1994		1.633	32500		19900
wheat	IN	IN-07-0105				1995		1.417	32300		22800
wheat	IN	IN-07-0105				1996		1.481	34500		23300
wheat	IN	IN-07-0105				1997		1.274	24200		19000
wheat	IN	IN-07-0105				1998		1.486	43100		29000
wheat	IN	IN-07-0105				1999		1.861	57700		31000
wheat	IN	IN-07-0105				2000		1.7	44700		26300
wheat	IN	IN-07-0105				2001		1.73	50000		28900
wheat	IN	IN-07-0105				2002		1.272	28500		22400
wheat	IN	IN-07-0105				2003		1.611	20300		12600
wheat	IN	IN-07-0105				2004		1.707	50200		29400
wheat	IN	IN-07-0105				2005		1.604	41700		26000
wheat	IN	IN-07-0105				2006		1.611	47700		29600
wheat	IN	IN-07-0105				2007		1.96	58400		29800
wheat	IN	IN-07-0105				2008		1.841	45300		24600
wheat	IN	IN-07-0105				2009		1.676	57470		34300
wheat	IN	IN-07-0105				2010		1.856	72930		39300
wheat	IN	IN-07-0105				2011		1.702	34030		20000
wheat	IN	IN-07-0105				2012		1.815	36480		20100
wheat	IN	IN-07-0105				2013		1.966	51500		26200
wheat	IN	IN-07-0105				2014		2.182	70900		32500
wheat	IN	IN-07-0105				2015		1.688	32400		19200
wheat	IN	IN-07-0105				2016		2.484	63600		25600
wheat	IN	IN-07-0105				2017		1.984	49800		25100
wheat	IN	IN-07-0106				1990		1.067	48000		45000
wheat	IN	IN-07-0106				1991		0.884	31200		35300
wheat	IN	IN-07-0106				1992		0.988	31600		32000
wheat	IN	IN-07-0106				1993		1.312	47500		36200
wheat	IN	IN-07-0106				1994		1.23	46000		37400
wheat	IN	IN-07-0106				1995		1.403	52200		37200
wheat	IN	IN-07-0106				1996		1.357	63900		47100
wheat	IN	IN-07-0106				1997		0.8	35500		44400
wheat	IN	IN-07-0106				1998		1.2	85100		70900
wheat	IN	IN-07-0106				1999		1.181	81000		68600
wheat	IN	IN-07-0106				2000		1.1	56000		50900
wheat	IN	IN-07-0106				2001		1.168	62700		53700
wheat	IN	IN-07-0106				2002		1.277	61800		48400
wheat	IN	IN-07-0106				2003		0.432	13300		30800
wheat	IN	IN-07-0106				2004		1.122	56200		50100
wheat	IN	IN-07-0106				2005		1.175	69200		58900
wheat	IN	IN-07-0106				2006		1.238	85900		69400
wheat	IN	IN-07-0106				2007		1.471	110300		75000
wheat	IN	IN-07-0106				2008		1.339	83800		62600
wheat	IN	IN-07-0106				2009		1.318	105970		80400
wheat	IN	IN-07-0106				2010		1.4	122940		87800
wheat	IN	IN-07-0106				2011		1.191	34890		29300
wheat	IN	IN-07-0106				2012		0.757	21810		28800
wheat	IN	IN-07-0106				2013		1.003	35800		35700
wheat	IN	IN-07-0106				2014		1.294	54600		42200
wheat	IN	IN-07-0106				2015		0.697	28800		41300
wheat	IN	IN-07-0106				2016		1.339	77780		58100
wheat	IN	IN-07-0106				2017		1.191	81830		68700
wheat	IN	IN-07-0107				1990		1.37	12600		9200
wheat	IN	IN-07-0107				1991		1.62	16200		10000
wheat	IN	IN-07-0107				1992		1.935	18000		9300
wheat	IN	IN-07-0107				1993		1.886	16600		8800
wheat	IN	IN-07-0107				1994		2.074	19500		9400
wheat	IN	IN-07-0107				1995		1.938	21700		11200
wheat	IN	IN-07-0107				1996		2.132	16200		7600
wheat	IN	IN-07-0107				1997		1.597	9900		6200
wheat	IN	IN-07-0107				1998		1.836	13400		7300
wheat	IN	IN-07-0107				1999		2	15200		7600
wheat	IN	IN-07-0107				2000		1.786	15000		8400
wheat	IN	IN-07-0107				2001		1.953	16600		8500
wheat	IN	IN-07-0107				2002		1.788	15200		8500
wheat	IN	IN-07-0107				2003		2.023	17400		8600
wheat	IN	IN-07-0107				2004		2.109	19400		9200
wheat	IN	IN-07-0107				2005		2.03	20100		9900
wheat	IN	IN-07-0107				2006		2.086	19400		9300
wheat	IN	IN-07-0107				2007		2.39	25100		10500
wheat	IN	IN-07-0107				2008		2.479	23800		9600
wheat	IN	IN-07-0107				2009		2.277	17990		7900
wheat	IN	IN-07-0107				2010		2.656	22840		8600
wheat	IN	IN-07-0107				2011		2.482	21100		8500
wheat	IN	IN-07-0107				2012		2.193	19960		9100
wheat	IN	IN-07-0107				2013		2.512	41700		16600
wheat	IN	IN-07-0107				2014		2.221	15100		6800
wheat	IN	IN-07-0107				2015		2.25	4500		2000
wheat	IN	IN-07-0107				2016		2.256	9700		4300
wheat	IN	IN-07-0107				2017		2.321	6500		2800
wheat	IN	IN-07-0108				1990		0.967	38600		39900
wheat	IN	IN-07-0108				1991		0.816	27100		33200
wheat	IN	IN-07-0108				1992		1.436	53000		36900
wheat	IN	IN-07-0108				1993		1.391	52700		37900
wheat	IN	IN-07-0108				1994		1.31	50300		38400
wheat	IN	IN-07-0108				1995		1.049	25700		24500
wheat	IN	IN-07-0108				1996		1.287	39900		31000
wheat	IN	IN-07-0108				1997		0.905	31400		34700
wheat	IN	IN-07-0108				1998		1.406	71700		51000
wheat	IN	IN-07-0108				1999		1.409	66500		47200
wheat	IN	IN-07-0108				2000		1.227	29200		23800
wheat	IN	IN-07-0108				2001		1.183	34900		29500
wheat	IN	IN-07-0108				2002		1.213	40500		33400
wheat	IN	IN-07-0108				2003		1.285	40100		31200
wheat	IN	IN-07-0108				2004		1.297	47200		36400
wheat	IN	IN-07-0108				2005		1.653	67600		40900
wheat	IN	IN-07-0108				2006		2.008	121900		60700
wheat	IN	IN-07-0108				2007		2.187	107600		49200
wheat	IN	IN-07-0108				2008		1.755	78100		44500
wheat	IN	IN-07-0108				2009		1.906	88050		46200
wheat	IN	IN-07-0108				2010		2.103	158360		75300
wheat	IN	IN-07-0108				2011		1.861	74240		39900
wheat	IN	IN-07-0108				2012		0.884	21480		24300
wheat	IN	IN-07-0108				2013		1.531	54200		35400
wheat	IN	IN-07-0108				2014		0.958	33900		35400
wheat	IN	IN-07-0108				2015		1.034	33300		32200
wheat	IN	IN-07-0108				2016		2.099	135400		64500
wheat	IN	IN-07-0108				2017		1.645	115000		69900
wheat	IN	IN-07-0109				1990		0.849	45000		53000
wheat	IN	IN-07-0109				1991		1.008	38200		37900
wheat	IN	IN-07-0109				1992		1.081	42800		39600
wheat	IN	IN-07-0109				1993		1.366	63500		46500
wheat	IN	IN-07-0109				1994		1.482	68900		46500
wheat	IN	IN-07-0109				1995		1.452	62300		42900
wheat	IN	IN-07-0109				1996		1.818	87800		48300
wheat	IN	IN-07-0109				1997		0.813	31700		39000
wheat	IN	IN-07-0109				1998		1.383	102900		74400
wheat	IN	IN-07-0109				1999		1.258	52200		41500
wheat	IN	IN-07-0109				2000		1.298	41400		31900
wheat	IN	IN-07-0109				2001		1.502	48500		32300
wheat	IN	IN-07-0109				2002		1.411	53600		38000
wheat	IN	IN-07-0109				2003		1.141	44500		39000
wheat	IN	IN-07-0109				2004		0.82	27800		33900
wheat	IN	IN-07-0109				2005		1.152	47100		40900
wheat	IN	IN-07-0109				2006		1.399	70500		50400
wheat	IN	IN-07-0109				2007		1.928	102200		53000
wheat	IN	IN-07-0109				2008		1.626	56100		34500
wheat	IN	IN-07-0109				2009		1.317	42810		32500
wheat	IN	IN-07-0109				2010		1.713	79470		46400
wheat	IN	IN-07-0109				2011		1.579	62540		39600
wheat	IN	IN-07-0109				2012		1.571	21370		13600
wheat	IN	IN-07-0109				2013		1.115	23300		20900
wheat	IN	IN-07-0109				2014		0.843	18800		22300
wheat	IN	IN-07-0109				2015		0.433	5800		13400
wheat	IN	IN-07-0109				2016		1.587	47900		30190
wheat	IN	IN-07-0109				2017		0.954	35600		37300
wheat	IN	IN-07-0110				1990		1.016	32400		31900
wheat	IN	IN-07-0110				1991		0.601	9500		15800
wheat	IN	IN-07-0110				1992		0.971	16800		17300
wheat	IN	IN-07-0110				1993		1.018	28000		27500
wheat	IN	IN-07-0110				1994		1.035	23800		23000
wheat	IN	IN-07-0110				1995		1.052	26400		25100
wheat	IN	IN-07-0110				1996		1.194	40600		34000
wheat	IN	IN-07-0110				1997		0.72	20800		28900
wheat	IN	IN-07-0110				1998		1.14	46300		40600
wheat	IN	IN-07-0110				1999		1.227	47500		38700
wheat	IN	IN-07-0110				2000		1.095	47100		43000
wheat	IN	IN-07-0110				2001		0.971	37100		38200
wheat	IN	IN-07-0110				2002		0.961	29700		30900
wheat	IN	IN-07-0110				2003		0.527	13800		26200
wheat	IN	IN-07-0110				2004		0.878	28000		31900
wheat	IN	IN-07-0110				2005		1.054	45000		42700
wheat	IN	IN-07-0110				2006		1.277	66900		52400
wheat	IN	IN-07-0110				2007		1.451	89700		61800
wheat	IN	IN-07-0110				2008		1.232	80300		65200
wheat	IN	IN-07-0110				2009		1.372	91900		67000
wheat	IN	IN-07-0110				2010		1.298	82540		63600
wheat	IN	IN-07-0110				2011		1.326	52770		39800
wheat	IN	IN-07-0110				2012		0.976	27040		27700
wheat	IN	IN-07-0110				2013		0.988	57100		57800
wheat	IN	IN-07-0110				2014		0.677	40000		59100
wheat	IN	IN-07-0110				2015		0.275	13200		48000
wheat	IN	IN-07-0110				2016		1.683	79430		47200
wheat	IN	IN-07-0110				2017		1.068	57590		53900
wheat	IN	IN-07-0111				1990		0.863	21500		24900
